site,latitude,longitude,zone,length_m,width_m,height_m,orientation_deg,wall_material,wall_thickness_m,roof_material,roof_thickness_m,insulation_material,insulation_thickness_m,window_wall,window_width_m,window_height_m,window_shgc,window_u_w_m2k,ach,roof_pitch_deg,hot_mean_c,hot_max_c,hot_comfort_fraction,cold_min_c,cold_mean_c,cold_comfort_fraction
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,180.0,plywood,0.019,rcc_slab,0.15,eps,0.2,east,1.5,1.5,0.35,2.6,8.0,25.0,37.542,42.475,0.0,18.611,25.375,1.0
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,45.0,timber,0.15,gi_sheet,0.002,xps,0.1,north,1.2,0.6,0.75,1.6,8.0,15.0,36.857,40.491,0.0,18.619,25.112,1.0
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,0.0,mud_brick,0.3,stone,0.15,xps,0.15,north,1.2,0.6,0.55,2.6,0.5,20.0,35.684,36.827,0.0,18.525,26.371,1.0
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,45.0,plywood,0.019,puf_sandwich_panel,0.15,xps,0.05,west,1.8,0.6,0.45,2.0,3.0,0.0,37.977,44.87,0.0,18.769,27.784,0.9048
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,180.0,plywood,0.03,gi_sheet,0.002,sheep_wool,0.05,west,1.8,1.2,0.85,5.8,6.0,25.0,38.933,45.928,0.0298,18.73,26.448,0.8274
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,90.0,mud_brick,0.15,concrete,0.1,none,0.0,south,0.6,0.6,0.35,2.6,8.0,0.0,40.981,47.134,0.0,18.553,26.41,0.9524
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,135.0,rammed_earth,0.3,mud_brick,0.15,eps,0.15,south,0.9,0.6,0.85,1.2,0.5,20.0,36.221,37.642,0.0,18.528,26.703,1.0
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,0.0,gi_sheet,0.002,aerated_concrete,0.1,xps,0.1,south,1.8,1.2,0.85,3.5,3.0,5.0,38.822,44.842,0.0,18.71,31.101,0.5774
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,135.0,timber,0.1,timber,0.15,sheep_wool,0.05,north,0.9,1.5,0.65,1.6,8.0,15.0,37.606,42.121,0.0,18.63,25.8,1.0
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,45.0,aerated_concrete,0.2,gi_sheet,0.002,sheep_wool,0.05,north,0.6,1.2,0.85,3.5,3.0,15.0,37.714,40.839,0.0,18.605,27.359,1.0
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,180.0,mud_brick,0.45,mud_brick,0.15,xps,0.1,south,1.5,1.5,0.35,3.5,3.0,30.0,36.198,37.641,0.0,18.518,24.428,1.0
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,180.0,gi_sheet,0.002,stone,0.15,sheep_wool,0.15,south,1.8,1.2,0.35,1.2,4.0,0.0,37.241,40.228,0.0,18.61,26.791,1.0
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,180.0,plywood,0.05,puf_sandwich_panel,0.05,none,0.0,east,0.6,1.5,0.75,2.6,0.5,25.0,40.488,50.112,0.0,18.713,29.36,0.6488
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,45.0,mud_brick,0.3,stone,0.3,xps,0.05,west,0.6,0.9,0.55,2.6,2.0,5.0,36.904,38.646,0.0,18.525,25.83,1.0
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,0.0,gi_sheet,0.002,puf_sandwich_panel,0.1,xps,0.05,west,1.8,0.9,0.35,5.8,0.5,20.0,39.02,47.293,0.0,18.744,29.267,0.7143
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,90.0,concrete,0.3,brick,0.115,eps,0.1,east,1.5,1.5,0.45,1.6,3.0,0.0,36.842,38.496,0.0,18.529,27.28,1.0
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,90.0,plywood,0.019,rcc_slab,0.1,xps,0.05,east,0.6,1.2,0.65,1.6,1.0,0.0,37.98,41.625,0.0,18.651,29.982,0.6786
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,180.0,concrete,0.3,timber,0.1,sheep_wool,0.1,south,0.9,0.6,0.35,1.6,3.0,5.0,36.243,37.625,0.0,18.528,25.552,1.0
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,45.0,aerated_concrete,0.2,aerated_concrete,0.2,eps,0.05,east,1.5,1.2,0.75,2.0,4.0,5.0,38.003,41.079,0.0,18.599,28.114,0.9702
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,180.0,concrete,0.1,rcc_slab,0.2,sheep_wool,0.15,south,1.8,0.6,0.65,3.5,6.0,20.0,37.009,39.078,0.0,18.546,25.135,1.0
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,90.0,stone,0.45,brick,0.115,eps,0.1,west,1.8,0.6,0.75,3.5,4.0,0.0,36.289,37.814,0.0,18.517,24.284,1.0
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,180.0,brick,0.345,timber,0.15,eps,0.05,south,1.2,1.5,0.75,5.8,6.0,25.0,37.424,39.455,0.0,18.525,24.689,1.0
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,90.0,rammed_earth,0.45,concrete,0.15,eps,0.15,north,1.5,0.9,0.45,3.5,1.0,15.0,35.766,36.972,0.0,18.521,25.432,1.0
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,180.0,plywood,0.012,concrete,0.15,eps,0.05,east,1.2,1.5,0.35,1.2,0.5,0.0,39.278,43.891,0.0,18.626,30.113,0.7024
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,45.0,puf_sandwich_panel,0.075,brick,0.115,none,0.0,south,0.6,1.5,0.35,2.6,1.0,20.0,41.295,48.889,0.0,18.658,30.947,0.5774
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,90.0,brick,0.345,stone,0.15,none,0.0,east,1.2,0.6,0.55,2.0,0.5,15.0,41.268,44.995,0.0,18.524,28.08,0.9226
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,45.0,aerated_concrete,0.3,timber,0.15,mineral_wool,0.1,east,1.8,0.6,0.65,1.6,3.0,0.0,36.705,38.495,0.0,18.58,28.089,1.0
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,135.0,plywood,0.012,gi_sheet,0.002,eps,0.2,north,1.2,0.6,0.75,1.6,4.0,25.0,36.909,41.062,0.0,18.746,27.066,0.9762
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,45.0,concrete,0.1,mud_brick,0.25,none,0.0,west,1.2,1.2,0.35,1.6,2.0,20.0,41.787,48.562,0.0,18.546,26.906,0.8988
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,45.0,puf_sandwich_panel,0.15,stone,0.3,eps,0.15,north,1.2,1.2,0.35,2.0,3.0,10.0,35.978,37.342,0.0,18.571,27.027,1.0
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,0.0,mud_brick,0.45,rcc_slab,0.2,mineral_wool,0.15,north,1.8,0.6,0.75,1.6,0.5,5.0,35.784,37.087,0.0,18.521,25.791,1.0
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,180.0,plywood,0.05,concrete,0.2,eps,0.025,north,0.9,0.9,0.35,1.2,3.0,25.0,38.528,42.417,0.0,18.589,27.741,0.9405
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,90.0,concrete,0.15,puf_sandwich_panel,0.15,xps,0.15,west,0.6,1.5,0.55,2.6,6.0,5.0,36.456,38.309,0.0,18.552,25.254,1.0
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,135.0,concrete,0.1,mud_brick,0.25,sheep_wool,0.1,north,0.9,1.2,0.85,2.0,1.0,10.0,37.752,39.687,0.0,18.549,28.556,0.9643
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,0.0,stone,0.15,rcc_slab,0.1,sheep_wool,0.15,south,1.2,1.2,0.65,1.2,8.0,20.0,37.179,39.375,0.0,18.537,25.563,1.0
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,90.0,gi_sheet,0.002,timber,0.15,none,0.0,south,1.5,1.2,0.85,2.6,6.0,30.0,41.12,53.051,0.1071,15.876,26.374,0.5833
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,90.0,timber,0.2,rcc_slab,0.1,sheep_wool,0.15,north,1.2,0.6,0.45,1.6,2.0,0.0,36.095,37.523,0.0,18.584,28.243,1.0
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,135.0,aerated_concrete,0.3,timber,0.15,mineral_wool,0.1,west,0.9,0.9,0.35,2.6,1.0,25.0,36.103,37.409,0.0,18.567,28.285,1.0
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,135.0,mud_brick,0.3,timber,0.15,mineral_wool,0.05,east,1.2,0.6,0.35,5.8,6.0,20.0,36.883,38.715,0.0,18.529,24.849,1.0
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,180.0,timber,0.1,concrete,0.1,eps,0.15,north,1.8,1.2,0.35,1.2,2.0,15.0,36.685,38.706,0.0,18.605,29.798,0.756
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,90.0,rammed_earth,0.15,puf_sandwich_panel,0.1,eps,0.1,west,1.5,1.2,0.85,2.6,0.5,25.0,37.741,39.842,0.0,18.556,28.549,1.0
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,45.0,mud_brick,0.15,puf_sandwich_panel,0.05,none,0.0,north,1.8,1.2,0.85,5.8,8.0,0.0,39.635,45.025,0.0,18.566,25.748,1.0
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,180.0,aerated_concrete,0.3,rcc_slab,0.1,xps,0.15,west,1.2,0.9,0.45,2.6,2.0,20.0,36.21,37.557,0.0,18.562,27.605,1.0
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,45.0,mud_brick,0.45,timber,0.15,eps,0.15,south,0.9,1.2,0.35,1.6,1.0,5.0,35.694,36.857,0.0,18.523,26.32,1.0
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,45.0,brick,0.345,gi_sheet,0.002,sheep_wool,0.15,north,0.9,1.2,0.75,3.5,1.0,0.0,36.499,37.956,0.0,18.531,26.824,1.0
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,180.0,stone,0.45,mud_brick,0.15,eps,0.1,west,1.8,1.5,0.55,1.2,8.0,10.0,36.917,38.656,0.0,18.516,23.879,1.0
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,0.0,rammed_earth,0.3,rcc_slab,0.1,xps,0.1,east,0.9,0.6,0.35,5.8,3.0,20.0,36.25,37.642,0.0,18.528,25.456,1.0
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,0.0,gi_sheet,0.002,timber,0.1,eps,0.05,north,1.8,1.2,0.45,1.2,1.0,15.0,39.212,45.984,0.0,18.708,29.139,0.7202
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,45.0,rammed_earth,0.3,aerated_concrete,0.2,eps,0.1,south,1.2,0.6,0.55,5.8,2.0,0.0,36.55,38.069,0.0,18.535,27.021,1.0
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,180.0,brick,0.345,concrete,0.2,xps,0.1,east,1.2,0.9,0.75,2.6,0.5,10.0,37.286,39.375,0.0,18.524,27.333,0.9702
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,45.0,rammed_earth,0.15,concrete,0.1,xps,0.1,east,0.6,0.6,0.85,3.5,0.5,15.0,36.774,38.347,0.0,18.549,28.331,1.0
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,135.0,mud_brick,0.45,aerated_concrete,0.2,eps,0.1,east,1.5,1.2,0.35,3.5,3.0,25.0,36.405,37.932,0.0,18.519,25.315,1.0
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,90.0,plywood,0.05,rcc_slab,0.15,eps,0.025,east,0.9,1.2,0.35,5.8,10.0,15.0,37.968,43.259,0.0,18.609,25.235,0.994
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,180.0,concrete,0.2,mud_brick,0.15,eps,0.2,east,1.5,1.5,0.45,5.8,8.0,0.0,37.572,40.097,0.0,18.538,25.187,1.0
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,135.0,aerated_concrete,0.2,aerated_concrete,0.2,xps,0.1,north,1.5,0.9,0.85,1.2,6.0,5.0,37.256,40.058,0.0,18.597,26.924,1.0
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,0.0,timber,0.15,aerated_concrete,0.2,mineral_wool,0.1,west,0.9,0.9,0.65,3.5,1.0,25.0,37.492,40.198,0.0,18.594,29.548,0.869
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,0.0,mud_brick,0.45,puf_sandwich_panel,0.1,eps,0.1,east,0.6,0.6,0.55,2.0,8.0,25.0,36.053,37.485,0.0,18.519,23.445,1.0
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,0.0,puf_sandwich_panel,0.075,brick,0.23,eps,0.1,east,0.9,1.2,0.35,1.2,8.0,5.0,36.529,39.505,0.0,18.609,25.311,1.0
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,0.0,plywood,0.05,mud_brick,0.25,sheep_wool,0.15,east,1.5,0.9,0.75,2.0,6.0,15.0,37.365,40.35,0.0,18.59,26.095,1.0
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,45.0,brick,0.23,puf_sandwich_panel,0.05,mineral_wool,0.15,north,0.6,0.9,0.55,2.6,2.0,10.0,36.134,37.43,0.0,18.54,26.627,1.0
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,180.0,brick,0.345,gi_sheet,0.002,sheep_wool,0.15,west,1.5,0.9,0.55,2.0,4.0,5.0,36.513,37.977,0.0,18.53,25.634,1.0
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,45.0,rammed_earth,0.3,stone,0.15,eps,0.15,east,0.9,1.5,0.75,5.8,6.0,20.0,36.765,38.42,0.0,18.527,24.876,1.0
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,135.0,stone,0.45,gi_sheet,0.002,mineral_wool,0.1,south,0.9,1.5,0.75,5.8,0.5,20.0,36.843,38.901,0.0,18.515,24.679,1.0
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,180.0,plywood,0.012,aerated_concrete,0.2,mineral_wool,0.05,south,1.2,1.2,0.35,2.6,6.0,0.0,37.616,42.873,0.0,18.694,26.221,0.9821
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,0.0,stone,0.15,concrete,0.2,xps,0.15,south,0.9,0.9,0.35,3.5,0.5,15.0,36.418,37.865,0.0,18.534,27.719,1.0
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,180.0,rammed_earth,0.3,timber,0.15,eps,0.15,east,1.2,0.9,0.55,1.2,6.0,25.0,36.813,38.649,0.0,18.529,24.938,1.0
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,180.0,concrete,0.2,timber,0.1,eps,0.15,east,0.9,0.6,0.35,1.6,1.0,15.0,36.212,37.525,0.0,18.536,27.197,1.0
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,90.0,brick,0.23,stone,0.15,eps,0.2,south,1.8,1.5,0.65,2.6,2.0,5.0,39.341,42.429,0.0,18.536,28.839,0.8571
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,45.0,brick,0.115,stone,0.3,sheep_wool,0.1,west,0.9,1.5,0.35,5.8,6.0,15.0,37.418,39.814,0.0,18.54,24.977,1.0
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,90.0,mud_brick,0.15,brick,0.23,eps,0.025,north,0.9,1.2,0.45,2.6,3.0,20.0,38.456,41.053,0.0,18.541,26.685,1.0
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,45.0,puf_sandwich_panel,0.075,timber,0.1,sheep_wool,0.05,north,1.2,0.9,0.85,5.8,8.0,0.0,37.247,42.372,0.0179,18.741,25.628,1.0
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,45.0,concrete,0.2,concrete,0.2,eps,0.025,east,0.9,1.2,0.35,2.6,4.0,0.0,38.596,41.278,0.0,18.534,26.165,1.0
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,0.0,timber,0.2,timber,0.1,mineral_wool,0.05,south,0.6,1.5,0.55,3.5,2.0,10.0,36.996,39.273,0.0,18.597,28.958,0.9286
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,90.0,aerated_concrete,0.1,concrete,0.15,sheep_wool,0.05,south,1.8,1.2,0.35,1.2,3.0,15.0,38.759,42.935,0.0,18.593,28.178,0.9464
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,45.0,stone,0.15,mud_brick,0.15,sheep_wool,0.15,north,0.9,1.5,0.85,1.2,4.0,20.0,37.446,39.405,0.0,18.536,25.669,1.0
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,90.0,plywood,0.019,rcc_slab,0.2,sheep_wool,0.15,east,0.9,0.6,0.45,5.8,0.5,0.0,36.31,37.996,0.0,18.603,29.601,0.9167
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,180.0,plywood,0.019,aerated_concrete,0.2,eps,0.05,east,0.9,0.6,0.35,2.6,6.0,0.0,37.477,42.741,0.0,18.692,26.359,0.9821
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,180.0,puf_sandwich_panel,0.1,brick,0.23,mineral_wool,0.15,south,0.6,1.2,0.45,2.0,10.0,15.0,36.363,39.639,0.0,18.601,24.395,1.0
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,0.0,brick,0.115,gi_sheet,0.002,mineral_wool,0.15,south,1.2,1.2,0.55,5.8,6.0,10.0,37.154,39.853,0.0,18.569,26.624,1.0
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,45.0,rammed_earth,0.15,aerated_concrete,0.1,sheep_wool,0.1,north,1.8,1.2,0.85,1.6,2.0,20.0,38.576,41.03,0.0,18.556,27.709,1.0
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,135.0,concrete,0.2,stone,0.3,eps,0.1,south,1.8,0.9,0.45,1.6,6.0,0.0,37.283,39.304,0.0,18.53,25.012,1.0
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,180.0,stone,0.3,mud_brick,0.15,none,0.0,south,1.5,1.2,0.55,2.0,8.0,15.0,40.055,43.866,0.0,18.522,25.595,1.0
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,180.0,stone,0.15,puf_sandwich_panel,0.1,eps,0.05,south,0.6,1.2,0.45,1.6,0.5,25.0,37.202,38.993,0.0,18.539,27.364,1.0
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,90.0,rammed_earth,0.15,aerated_concrete,0.1,xps,0.1,north,1.5,1.5,0.85,1.6,6.0,25.0,38.022,40.533,0.0,18.553,25.854,1.0
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,0.0,aerated_concrete,0.2,puf_sandwich_panel,0.05,xps,0.1,west,1.5,1.5,0.35,1.2,4.0,25.0,37.702,41.526,0.0,18.602,27.348,1.0
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,0.0,aerated_concrete,0.1,concrete,0.2,xps,0.05,west,0.9,0.9,0.55,3.5,0.5,10.0,38.292,41.255,0.0,18.582,29.711,0.7917
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,0.0,concrete,0.2,stone,0.15,mineral_wool,0.1,east,1.2,0.9,0.35,1.2,1.0,25.0,36.903,38.596,0.0,18.529,26.764,1.0
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,90.0,gi_sheet,0.002,mud_brick,0.25,mineral_wool,0.1,south,0.6,0.6,0.85,2.0,3.0,30.0,37.392,40.37,0.0,18.586,26.786,1.0
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,180.0,mud_brick,0.45,timber,0.1,xps,0.15,south,1.5,0.6,0.75,5.8,10.0,20.0,36.27,37.866,0.0,18.52,23.271,1.0
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,180.0,brick,0.115,mud_brick,0.25,eps,0.025,west,1.2,1.5,0.55,3.5,10.0,30.0,38.404,41.977,0.0,18.544,24.905,1.0
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,135.0,stone,0.15,mud_brick,0.25,eps,0.025,north,1.5,0.6,0.55,2.6,8.0,20.0,38.124,40.801,0.0,18.532,24.863,1.0
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,180.0,stone,0.3,mud_brick,0.15,xps,0.05,west,1.2,0.9,0.55,1.2,3.0,15.0,37.092,38.895,0.0,18.521,25.322,1.0
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,0.0,stone,0.45,mud_brick,0.25,sheep_wool,0.1,north,0.9,0.6,0.75,1.2,10.0,30.0,36.364,37.957,0.0,18.512,22.756,1.0
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,90.0,gi_sheet,0.002,aerated_concrete,0.1,xps,0.15,west,0.6,0.6,0.75,1.2,10.0,10.0,36.795,41.993,0.0298,18.7,24.58,1.0
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,45.0,mud_brick,0.3,stone,0.3,none,0.0,north,0.9,1.5,0.85,5.8,3.0,30.0,40.439,43.812,0.0,18.521,26.407,1.0
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,45.0,concrete,0.15,timber,0.15,none,0.0,east,0.6,1.2,0.55,3.5,0.5,20.0,41.38,47.003,0.0,18.544,27.069,0.9405
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,45.0,rammed_earth,0.15,gi_sheet,0.002,xps,0.05,east,0.6,1.2,0.35,1.2,4.0,30.0,37.57,40.039,0.0,18.552,25.936,1.0
