site,latitude,longitude,zone,length_m,width_m,height_m,orientation_deg,wall_material,wall_thickness_m,roof_material,roof_thickness_m,insulation_material,insulation_thickness_m,window_wall,window_width_m,window_height_m,window_shgc,window_u_w_m2k,hot_mean_c,hot_max_c,hot_comfort_fraction,cold_min_c,cold_mean_c,cold_comfort_fraction
Kargil,34.5584,76.1334,cold,3.0,3.0,2.6,45.0,timber,0.2,timber,0.15,xps,0.1,east,0.6,1.5,0.45,1.2,17.113,19.768,0.2798,-12.44,0.886,0.0
Kargil,34.5584,76.1334,cold,3.0,3.0,2.6,135.0,timber,0.1,concrete,0.1,xps,0.15,north,1.2,1.5,0.35,2.0,17.548,20.555,0.4107,-12.421,0.953,0.0
Kargil,34.5584,76.1334,cold,3.0,3.0,2.6,45.0,brick,0.23,stone,0.15,xps,0.15,east,1.5,0.6,0.65,3.5,17.564,19.456,0.4583,-12.542,-1.565,0.0
Kargil,34.5584,76.1334,cold,3.0,3.0,2.6,0.0,rammed_earth,0.15,brick,0.23,xps,0.05,south,0.6,1.2,0.75,5.8,19.246,22.436,0.75,-12.522,-1.411,0.0
Kargil,34.5584,76.1334,cold,3.0,3.0,2.6,45.0,brick,0.345,mud_brick,0.15,eps,0.025,east,0.6,1.5,0.75,2.6,20.015,23.197,0.7738,-12.555,-3.109,0.0
Kargil,34.5584,76.1334,cold,3.0,3.0,2.6,180.0,puf_sandwich_panel,0.15,rcc_slab,0.1,eps,0.15,west,0.6,1.2,0.55,1.6,16.381,19.012,0.1548,-12.352,1.583,0.0
Kargil,34.5584,76.1334,cold,3.0,3.0,2.6,180.0,plywood,0.05,puf_sandwich_panel,0.075,xps,0.05,north,0.9,1.5,0.65,5.8,18.982,25.189,0.5595,-12.233,1.035,0.0
Kargil,34.5584,76.1334,cold,3.0,3.0,2.6,0.0,brick,0.23,puf_sandwich_panel,0.075,none,0.0,south,0.6,1.5,0.45,2.6,21.695,26.772,0.869,-12.528,-3.723,0.0
Kargil,34.5584,76.1334,cold,3.0,3.0,2.6,0.0,gi_sheet,0.002,aerated_concrete,0.2,eps,0.05,south,1.5,1.5,0.45,2.0,20.482,28.775,0.6845,-12.299,0.414,0.0
Kargil,34.5584,76.1334,cold,3.0,3.0,2.6,180.0,gi_sheet,0.002,mud_brick,0.15,eps,0.1,south,0.9,0.9,0.45,2.6,18.57,22.93,0.5714,-12.387,-1.627,0.0
Kargil,34.5584,76.1334,cold,3.0,3.0,2.6,135.0,rammed_earth,0.3,aerated_concrete,0.2,none,0.0,south,1.5,0.6,0.35,3.5,21.326,25.767,0.8452,-12.543,-4.923,0.0
Kargil,34.5584,76.1334,cold,3.0,3.0,2.6,0.0,plywood,0.012,rcc_slab,0.15,sheep_wool,0.15,south,1.5,0.9,0.35,3.5,18.38,22.956,0.5476,-12.398,0.402,0.0
Kargil,34.5584,76.1334,cold,3.0,3.0,2.6,0.0,aerated_concrete,0.1,aerated_concrete,0.1,none,0.0,east,0.6,1.2,0.45,3.5,21.774,30.841,0.7917,-12.352,-3.232,0.0
Kargil,34.5584,76.1334,cold,3.0,3.0,2.6,135.0,rammed_earth,0.15,rcc_slab,0.2,eps,0.025,south,0.6,1.5,0.85,5.8,21.275,26.246,0.8512,-12.522,-3.753,0.0
Kargil,34.5584,76.1334,cold,3.0,3.0,2.6,0.0,gi_sheet,0.002,concrete,0.2,sheep_wool,0.15,south,0.9,1.2,0.35,5.8,18.704,23.249,0.625,-12.437,-0.921,0.0
Kargil,34.5584,76.1334,cold,3.0,3.0,2.6,180.0,mud_brick,0.3,concrete,0.15,xps,0.1,east,1.8,0.6,0.65,2.6,18.251,20.587,0.625,-12.55,-2.002,0.0
Kargil,34.5584,76.1334,cold,3.0,3.0,2.6,90.0,aerated_concrete,0.1,aerated_concrete,0.2,sheep_wool,0.15,south,0.6,0.9,0.85,3.5,17.733,22.233,0.4048,-12.384,0.77,0.0
Kargil,34.5584,76.1334,cold,3.0,3.0,2.6,135.0,stone,0.15,timber,0.15,xps,0.1,south,1.8,0.6,0.45,5.8,18.436,21.075,0.6726,-12.526,-3.064,0.0
Kargil,34.5584,76.1334,cold,3.0,3.0,2.6,0.0,mud_brick,0.45,aerated_concrete,0.1,none,0.0,north,0.9,1.5,0.65,2.0,20.563,23.989,0.7798,-12.56,-4.434,0.0
Kargil,34.5584,76.1334,cold,3.0,3.0,2.6,45.0,timber,0.15,rcc_slab,0.1,eps,0.2,east,1.2,0.9,0.65,1.6,17.293,19.891,0.3274,-12.446,1.664,0.0
Kargil,34.5584,76.1334,cold,3.0,3.0,2.6,0.0,concrete,0.1,timber,0.15,eps,0.025,south,1.2,1.5,0.55,2.6,21.331,27.144,0.8631,-12.485,-1.172,0.0
Kargil,34.5584,76.1334,cold,3.0,3.0,2.6,135.0,brick,0.115,gi_sheet,0.002,mineral_wool,0.05,north,0.9,0.9,0.35,1.2,19.477,23.591,0.7679,-12.477,-1.717,0.0
Kargil,34.5584,76.1334,cold,3.0,3.0,2.6,45.0,plywood,0.019,brick,0.23,eps,0.1,north,0.6,1.5,0.35,3.5,18.257,22.219,0.5238,-12.428,-1.277,0.0
Kargil,34.5584,76.1334,cold,3.0,3.0,2.6,0.0,brick,0.345,rcc_slab,0.25,eps,0.2,north,1.8,1.2,0.85,3.5,18.203,20.182,0.625,-12.558,-3.151,0.0
Kargil,34.5584,76.1334,cold,3.0,3.0,2.6,0.0,rammed_earth,0.3,aerated_concrete,0.1,eps,0.05,east,1.8,1.2,0.35,1.6,18.971,21.673,0.7262,-12.539,-2.52,0.0
Kargil,34.5584,76.1334,cold,3.0,3.0,2.6,0.0,gi_sheet,0.002,mud_brick,0.25,eps,0.1,north,0.9,1.2,0.75,1.2,19.253,24.173,0.7083,-12.439,-1.173,0.0
Kargil,34.5584,76.1334,cold,3.0,3.0,2.6,45.0,gi_sheet,0.002,gi_sheet,0.002,sheep_wool,0.1,south,0.9,0.6,0.75,2.0,19.265,27.895,0.5595,-12.207,-0.462,0.0
Kargil,34.5584,76.1334,cold,3.0,3.0,2.6,45.0,mud_brick,0.15,stone,0.15,eps,0.025,south,1.5,1.5,0.75,5.8,22.532,28.783,0.881,-12.52,-1.168,0.0
Kargil,34.5584,76.1334,cold,3.0,3.0,2.6,135.0,gi_sheet,0.002,rcc_slab,0.2,mineral_wool,0.15,west,0.9,0.6,0.35,1.2,17.727,20.736,0.4405,-12.443,-1.558,0.0
Kargil,34.5584,76.1334,cold,3.0,3.0,2.6,45.0,concrete,0.15,puf_sandwich_panel,0.05,sheep_wool,0.05,north,1.5,1.2,0.85,1.2,20.451,24.479,0.8333,-12.509,-2.298,0.0
Kargil,34.5584,76.1334,cold,3.0,3.0,2.6,90.0,mud_brick,0.45,aerated_concrete,0.2,none,0.0,north,1.2,1.2,0.85,2.6,20.439,23.727,0.7798,-12.561,-4.021,0.0
Kargil,34.5584,76.1334,cold,3.0,3.0,2.6,45.0,brick,0.345,brick,0.23,sheep_wool,0.05,east,0.9,0.6,0.65,5.8,18.683,21.092,0.6429,-12.558,-3.439,0.0
Kargil,34.5584,76.1334,cold,3.0,3.0,2.6,180.0,mud_brick,0.15,gi_sheet,0.002,xps,0.05,west,1.2,0.9,0.35,1.2,18.998,22.317,0.7321,-12.497,-1.77,0.0
Kargil,34.5584,76.1334,cold,3.0,3.0,2.6,45.0,concrete,0.2,puf_sandwich_panel,0.1,mineral_wool,0.15,east,1.5,1.5,0.45,5.8,18.726,21.377,0.7083,-12.529,-2.141,0.0
Kargil,34.5584,76.1334,cold,3.0,3.0,2.6,0.0,stone,0.3,mud_brick,0.15,mineral_wool,0.15,east,1.2,0.9,0.35,3.5,17.459,19.133,0.4702,-12.561,-3.754,0.0
Kargil,34.5584,76.1334,cold,3.0,3.0,2.6,90.0,timber,0.15,aerated_concrete,0.2,sheep_wool,0.05,west,1.8,1.5,0.75,5.8,20.075,25.658,0.7857,-12.413,-2.163,0.0
Kargil,34.5584,76.1334,cold,3.0,3.0,2.6,135.0,gi_sheet,0.002,brick,0.23,eps,0.025,south,1.5,0.9,0.85,1.2,22.343,31.338,0.8869,-12.43,-3.406,0.0
Kargil,34.5584,76.1334,cold,3.0,3.0,2.6,0.0,mud_brick,0.3,stone,0.3,eps,0.15,south,1.8,0.6,0.55,1.6,17.061,18.494,0.1964,-12.558,-1.645,0.0
Kargil,34.5584,76.1334,cold,3.0,3.0,2.6,90.0,puf_sandwich_panel,0.05,puf_sandwich_panel,0.075,xps,0.1,west,1.8,1.2,0.45,1.6,17.285,22.387,0.375,-12.122,1.057,0.0
Kargil,34.5584,76.1334,cold,3.0,3.0,2.6,180.0,concrete,0.15,timber,0.15,sheep_wool,0.1,north,1.8,0.9,0.45,3.5,18.742,21.496,0.7143,-12.515,-0.739,0.0
Kargil,34.5584,76.1334,cold,3.0,3.0,2.6,90.0,timber,0.1,timber,0.1,eps,0.1,west,1.2,0.6,0.85,1.2,17.591,21.423,0.3929,-12.364,0.338,0.0
Kargil,34.5584,76.1334,cold,3.0,3.0,2.6,0.0,brick,0.345,timber,0.1,mineral_wool,0.15,north,1.2,1.2,0.35,1.6,17.04,18.552,0.1905,-12.551,-2.528,0.0
Kargil,34.5584,76.1334,cold,3.0,3.0,2.6,180.0,aerated_concrete,0.1,puf_sandwich_panel,0.05,sheep_wool,0.15,north,0.6,1.2,0.45,2.6,16.957,20.367,0.2917,-12.327,1.361,0.0
Kargil,34.5584,76.1334,cold,3.0,3.0,2.6,90.0,puf_sandwich_panel,0.05,mud_brick,0.15,eps,0.05,east,1.2,0.9,0.65,5.8,18.464,23.036,0.5357,-12.367,1.245,0.0
Kargil,34.5584,76.1334,cold,3.0,3.0,2.6,0.0,plywood,0.012,rcc_slab,0.15,eps,0.2,north,1.5,1.5,0.45,2.6,18.524,23.183,0.5833,-12.4,-0.577,0.0
Kargil,34.5584,76.1334,cold,3.0,3.0,2.6,45.0,rammed_earth,0.3,concrete,0.2,mineral_wool,0.1,east,1.5,0.9,0.45,5.8,18.027,20.116,0.625,-12.55,-2.895,0.0
Kargil,34.5584,76.1334,cold,3.0,3.0,2.6,90.0,gi_sheet,0.002,puf_sandwich_panel,0.05,xps,0.1,east,1.5,0.6,0.45,1.2,18.121,23.616,0.4762,-12.194,0.023,0.0
Kargil,34.5584,76.1334,cold,3.0,3.0,2.6,90.0,puf_sandwich_panel,0.15,timber,0.15,eps,0.15,east,0.6,0.9,0.75,5.8,16.298,19.506,0.1786,-12.263,2.569,0.0
Kargil,34.5584,76.1334,cold,3.0,3.0,2.6,135.0,puf_sandwich_panel,0.1,brick,0.23,eps,0.1,south,1.2,1.5,0.45,1.2,17.984,22.268,0.4762,-12.422,0.779,0.0
Kargil,34.5584,76.1334,cold,3.0,3.0,2.6,45.0,rammed_earth,0.15,stone,0.15,xps,0.05,south,0.6,1.2,0.35,2.6,19.02,22.237,0.7321,-12.52,-2.199,0.0
Kargil,34.5584,76.1334,cold,3.0,3.0,2.6,135.0,gi_sheet,0.002,aerated_concrete,0.2,eps,0.2,west,0.6,1.5,0.75,1.6,18.063,22.211,0.494,-12.311,-0.769,0.0
Kargil,34.5584,76.1334,cold,3.0,3.0,2.6,0.0,plywood,0.05,timber,0.15,xps,0.15,north,0.9,0.9,0.65,5.8,17.44,21.758,0.375,-12.321,-0.038,0.0
Kargil,34.5584,76.1334,cold,3.0,3.0,2.6,135.0,mud_brick,0.45,brick,0.115,none,0.0,south,1.5,1.2,0.45,2.0,22.923,27.843,0.8631,-12.562,-4.67,0.0
Kargil,34.5584,76.1334,cold,3.0,3.0,2.6,180.0,aerated_concrete,0.1,aerated_concrete,0.1,none,0.0,south,1.5,1.2,0.75,3.5,22.419,32.393,0.7976,-12.349,-3.262,0.0
Kargil,34.5584,76.1334,cold,3.0,3.0,2.6,45.0,puf_sandwich_panel,0.075,brick,0.115,xps,0.1,south,0.9,0.6,0.85,3.5,17.338,21.679,0.3393,-12.341,2.229,0.0
Kargil,34.5584,76.1334,cold,3.0,3.0,2.6,45.0,aerated_concrete,0.2,mud_brick,0.25,eps,0.2,west,1.5,0.6,0.35,2.0,16.699,18.789,0.119,-12.49,-0.267,0.0
Kargil,34.5584,76.1334,cold,3.0,3.0,2.6,0.0,brick,0.115,mud_brick,0.25,none,0.0,west,1.2,1.5,0.65,5.8,24.665,34.175,0.8631,-12.513,-4.697,0.0
Kargil,34.5584,76.1334,cold,3.0,3.0,2.6,45.0,concrete,0.15,mud_brick,0.15,none,0.0,north,1.8,0.9,0.45,1.2,24.917,34.114,0.8631,-12.55,-5.849,0.0
Kargil,34.5584,76.1334,cold,3.0,3.0,2.6,135.0,stone,0.45,puf_sandwich_panel,0.1,eps,0.025,west,0.6,0.9,0.35,2.6,18.392,20.472,0.625,-12.571,-5.585,0.0
Kargil,34.5584,76.1334,cold,3.0,3.0,2.6,90.0,gi_sheet,0.002,concrete,0.2,sheep_wool,0.05,west,1.2,1.2,0.55,2.6,20.234,25.877,0.8036,-12.435,-2.985,0.0
Kargil,34.5584,76.1334,cold,3.0,3.0,2.6,180.0,brick,0.23,concrete,0.15,xps,0.15,north,1.2,1.5,0.85,3.5,18.654,21.091,0.6845,-12.539,1.586,0.0
Kargil,34.5584,76.1334,cold,3.0,3.0,2.6,135.0,rammed_earth,0.3,concrete,0.15,eps,0.15,east,0.6,1.5,0.75,1.6,17.656,19.607,0.5179,-12.548,-0.967,0.0
Kargil,34.5584,76.1334,cold,3.0,3.0,2.6,135.0,stone,0.15,timber,0.15,xps,0.1,west,1.2,1.5,0.85,2.0,19.248,22.065,0.756,-12.524,-2.28,0.0
Kargil,34.5584,76.1334,cold,3.0,3.0,2.6,45.0,plywood,0.03,puf_sandwich_panel,0.15,xps,0.05,west,1.2,1.2,0.55,1.6,19.376,28.902,0.5714,-12.193,-0.56,0.0
Kargil,34.5584,76.1334,cold,3.0,3.0,2.6,0.0,plywood,0.05,aerated_concrete,0.2,xps,0.15,north,1.5,0.9,0.65,1.6,17.73,22.15,0.4107,-12.334,0.687,0.0
Kargil,34.5584,76.1334,cold,3.0,3.0,2.6,90.0,mud_brick,0.15,aerated_concrete,0.1,eps,0.025,west,1.5,1.5,0.75,2.0,21.137,26.11,0.8631,-12.497,-2.529,0.0
Kargil,34.5584,76.1334,cold,3.0,3.0,2.6,90.0,rammed_earth,0.45,stone,0.3,mineral_wool,0.1,west,0.6,1.5,0.85,1.6,17.178,18.533,0.2738,-12.567,-4.117,0.0
Kargil,34.5584,76.1334,cold,3.0,3.0,2.6,180.0,rammed_earth,0.15,gi_sheet,0.002,none,0.0,east,1.8,1.2,0.45,5.8,25.574,37.851,0.7321,-14.677,-5.774,0.0
Kargil,34.5584,76.1334,cold,3.0,3.0,2.6,180.0,gi_sheet,0.002,puf_sandwich_panel,0.15,xps,0.15,east,1.8,1.5,0.35,3.5,19.641,29.223,0.6012,-12.203,-0.621,0.0
Kargil,34.5584,76.1334,cold,3.0,3.0,2.6,0.0,stone,0.15,gi_sheet,0.002,xps,0.15,east,0.6,1.5,0.75,5.8,18.481,21.11,0.6845,-12.523,-1.952,0.0
Kargil,34.5584,76.1334,cold,3.0,3.0,2.6,45.0,mud_brick,0.15,stone,0.3,eps,0.025,east,1.8,0.9,0.75,1.2,21.303,25.391,0.8333,-12.537,-2.062,0.0
Kargil,34.5584,76.1334,cold,3.0,3.0,2.6,180.0,brick,0.23,brick,0.23,mineral_wool,0.15,east,1.2,0.6,0.45,2.0,17.378,19.22,0.381,-12.544,-1.888,0.0
Kargil,34.5584,76.1334,cold,3.0,3.0,2.6,0.0,aerated_concrete,0.1,concrete,0.1,mineral_wool,0.15,south,1.8,0.9,0.85,1.2,18.697,22.614,0.619,-12.424,4.92,0.0
Kargil,34.5584,76.1334,cold,3.0,3.0,2.6,0.0,plywood,0.05,aerated_concrete,0.1,sheep_wool,0.05,east,1.8,1.2,0.45,1.2,19.944,26.687,0.6548,-12.282,-0.284,0.0
Kargil,34.5584,76.1334,cold,3.0,3.0,2.6,0.0,stone,0.3,concrete,0.2,eps,0.1,west,0.6,1.5,0.55,3.5,18.26,20.456,0.619,-12.563,-3.654,0.0
Kargil,34.5584,76.1334,cold,3.0,3.0,2.6,135.0,mud_brick,0.15,rcc_slab,0.1,xps,0.1,north,1.2,0.6,0.75,2.6,18.071,20.458,0.5714,-12.514,-0.819,0.0
Kargil,34.5584,76.1334,cold,3.0,3.0,2.6,45.0,gi_sheet,0.002,brick,0.115,xps,0.1,east,1.5,0.9,0.35,3.5,19.047,24.753,0.619,-12.362,-1.316,0.0
Kargil,34.5584,76.1334,cold,3.0,3.0,2.6,90.0,concrete,0.1,brick,0.115,mineral_wool,0.1,south,0.6,1.2,0.65,1.6,18.84,22.308,0.7083,-12.501,-1.326,0.0
Kargil,34.5584,76.1334,cold,3.0,3.0,2.6,45.0,concrete,0.3,aerated_concrete,0.2,eps,0.1,east,1.5,1.2,0.75,5.8,19.113,21.741,0.7202,-12.552,-2.372,0.0
Kargil,34.5584,76.1334,cold,3.0,3.0,2.6,135.0,plywood,0.05,mud_brick,0.25,mineral_wool,0.1,south,0.9,1.2,0.55,1.2,18.355,22.343,0.5595,-12.45,-0.453,0.0
Kargil,34.5584,76.1334,cold,3.0,3.0,2.6,45.0,plywood,0.05,aerated_concrete,0.2,mineral_wool,0.05,north,1.8,0.9,0.55,5.8,19.477,25.441,0.6429,-12.331,-1.956,0.0
Kargil,34.5584,76.1334,cold,3.0,3.0,2.6,0.0,stone,0.45,puf_sandwich_panel,0.15,mineral_wool,0.1,east,1.8,0.6,0.35,1.2,17.063,18.367,0.1786,-12.571,-4.601,0.0
Kargil,34.5584,76.1334,cold,3.0,3.0,2.6,0.0,gi_sheet,0.002,gi_sheet,0.002,mineral_wool,0.15,south,1.8,0.9,0.35,1.2,18.714,25.64,0.5238,-12.243,1.193,0.0
Kargil,34.5584,76.1334,cold,3.0,3.0,2.6,135.0,mud_brick,0.3,puf_sandwich_panel,0.05,eps,0.05,west,1.5,0.6,0.55,1.2,17.97,20.067,0.6012,-12.542,-2.636,0.0
Kargil,34.5584,76.1334,cold,3.0,3.0,2.6,90.0,plywood,0.05,aerated_concrete,0.1,eps,0.05,south,0.6,1.2,0.85,1.6,19.617,27.8,0.625,-12.286,0.078,0.0
Kargil,34.5584,76.1334,cold,3.0,3.0,2.6,180.0,rammed_earth,0.45,mud_brick,0.25,mineral_wool,0.1,south,1.2,1.5,0.85,2.0,17.992,19.797,0.5893,-12.563,-3.597,0.0
Kargil,34.5584,76.1334,cold,3.0,3.0,2.6,135.0,puf_sandwich_panel,0.075,brick,0.115,mineral_wool,0.1,east,1.8,0.6,0.55,3.5,17.812,22.62,0.4107,-12.35,2.14,0.0
Kargil,34.5584,76.1334,cold,3.0,3.0,2.6,0.0,timber,0.1,concrete,0.2,mineral_wool,0.05,east,1.8,1.2,0.75,1.6,20.608,25.255,0.8512,-12.464,-0.24,0.0
Kargil,34.5584,76.1334,cold,3.0,3.0,2.6,90.0,gi_sheet,0.002,rcc_slab,0.15,sheep_wool,0.05,south,1.2,1.2,0.75,3.5,21.518,30.42,0.8512,-12.405,-1.9,0.0
Kargil,34.5584,76.1334,cold,3.0,3.0,2.6,45.0,puf_sandwich_panel,0.1,stone,0.3,eps,0.025,south,0.9,1.5,0.85,3.5,20.187,25.212,0.8214,-12.481,1.753,0.0
Kargil,34.5584,76.1334,cold,3.0,3.0,2.6,0.0,puf_sandwich_panel,0.1,puf_sandwich_panel,0.15,xps,0.1,north,0.9,1.2,0.35,2.0,16.028,19.649,0.1429,-12.14,1.437,0.0
Kargil,34.5584,76.1334,cold,3.0,3.0,2.6,90.0,plywood,0.03,mud_brick,0.25,sheep_wool,0.1,east,1.2,1.5,0.55,2.6,18.896,22.879,0.6726,-12.439,1.529,0.0
Kargil,34.5584,76.1334,cold,3.0,3.0,2.6,45.0,plywood,0.03,rcc_slab,0.25,eps,0.2,north,0.9,0.6,0.85,2.0,17.247,19.854,0.3095,-12.46,-0.283,0.0
Kargil,34.5584,76.1334,cold,3.0,3.0,2.6,90.0,aerated_concrete,0.2,puf_sandwich_panel,0.075,eps,0.025,east,1.5,1.5,0.65,1.2,19.484,24.317,0.7262,-12.402,3.716,0.0
Kargil,34.5584,76.1334,cold,3.0,3.0,2.6,0.0,plywood,0.012,gi_sheet,0.002,xps,0.05,east,1.5,1.2,0.75,5.8,21.042,30.207,0.6548,-12.16,-1.633,0.0
Kargil,34.5584,76.1334,cold,3.0,3.0,2.6,45.0,brick,0.115,rcc_slab,0.25,none,0.0,east,1.2,0.9,0.35,5.8,25.021,34.413,0.8452,-12.52,-5.427,0.0
Kargil,34.5584,76.1334,cold,3.0,3.0,2.6,180.0,puf_sandwich_panel,0.15,mud_brick,0.15,sheep_wool,0.1,north,0.9,1.5,0.35,5.8,17.19,20.491,0.3333,-12.374,1.065,0.0
Kargil,34.5584,76.1334,cold,3.0,3.0,2.6,0.0,rammed_earth,0.15,timber,0.15,xps,0.1,north,1.8,1.2,0.65,1.2,18.891,22.127,0.7262,-12.497,-0.865,0.0
Kargil,34.5584,76.1334,cold,3.0,3.0,2.6,135.0,rammed_earth,0.15,brick,0.115,eps,0.15,north,0.6,0.6,0.75,2.0,17.253,19.209,0.3214,-12.511,-0.973,0.0
Kargil,34.5584,76.1334,cold,3.0,3.0,2.6,180.0,stone,0.3,concrete,0.1,eps,0.2,east,0.6,0.9,0.45,2.6,16.954,18.338,0.125,-12.561,-3.506,0.0
Kargil,34.5584,76.1334,cold,3.0,3.0,2.6,135.0,stone,0.3,puf_sandwich_panel,0.05,eps,0.2,south,1.5,1.5,0.65,1.6,18.795,21.357,0.6726,-12.556,-3.116,0.0
Kargil,34.5584,76.1334,cold,3.0,3.0,2.6,180.0,gi_sheet,0.002,gi_sheet,0.002,eps,0.05,west,0.9,0.9,0.45,1.2,19.895,27.307,0.619,-12.202,-2.04,0.0
Kargil,34.5584,76.1334,cold,3.0,3.0,2.6,0.0,stone,0.45,timber,0.1,sheep_wool,0.1,west,0.9,1.5,0.65,1.2,18.417,20.593,0.619,-12.571,-3.93,0.0
Kargil,34.5584,76.1334,cold,3.0,3.0,2.6,135.0,timber,0.2,concrete,0.1,mineral_wool,0.15,south,0.9,1.5,0.85,1.6,18.717,22.961,0.6429,-12.467,0.387,0.0
Kargil,34.5584,76.1334,cold,3.0,3.0,2.6,135.0,puf_sandwich_panel,0.15,gi_sheet,0.002,mineral_wool,0.15,south,1.2,0.9,0.65,2.6,17.33,23.579,0.3512,-12.207,1.492,0.0
Kargil,34.5584,76.1334,cold,3.0,3.0,2.6,45.0,gi_sheet,0.002,mud_brick,0.15,eps,0.1,north,0.9,0.6,0.55,5.8,18.765,23.964,0.6071,-12.388,-2.004,0.0
Kargil,34.5584,76.1334,cold,3.0,3.0,2.6,90.0,timber,0.15,aerated_concrete,0.1,sheep_wool,0.05,south,1.2,0.9,0.35,1.2,18.637,23.661,0.5833,-12.4,-0.07,0.0
Kargil,34.5584,76.1334,cold,3.0,3.0,2.6,90.0,gi_sheet,0.002,mud_brick,0.25,eps,0.15,south,1.2,0.9,0.35,1.6,18.252,22.277,0.5238,-12.44,-1.138,0.0
Kargil,34.5584,76.1334,cold,3.0,3.0,2.6,180.0,puf_sandwich_panel,0.15,brick,0.23,sheep_wool,0.05,west,1.8,0.6,0.55,5.8,18.081,21.562,0.506,-12.423,-0.199,0.0
Kargil,34.5584,76.1334,cold,3.0,3.0,2.6,135.0,mud_brick,0.45,rcc_slab,0.25,xps,0.1,south,1.5,0.6,0.55,2.6,17.23,18.712,0.3274,-12.566,-4.053,0.0
Kargil,34.5584,76.1334,cold,3.0,3.0,2.6,0.0,concrete,0.15,rcc_slab,0.25,mineral_wool,0.15,south,1.2,0.9,0.85,3.5,18.511,21.002,0.6726,-12.538,-0.004,0.0
Kargil,34.5584,76.1334,cold,3.0,3.0,2.6,0.0,timber,0.2,concrete,0.15,eps,0.025,east,1.8,1.5,0.35,2.0,20.28,24.856,0.8333,-12.474,-1.365,0.0
Kargil,34.5584,76.1334,cold,3.0,3.0,2.6,135.0,gi_sheet,0.002,timber,0.15,sheep_wool,0.05,west,1.5,0.9,0.35,2.0,19.761,26.563,0.6548,-12.282,-2.601,0.0
Kargil,34.5584,76.1334,cold,3.0,3.0,2.6,90.0,aerated_concrete,0.1,brick,0.115,sheep_wool,0.05,south,1.8,1.2,0.35,5.8,20.318,27.386,0.7679,-12.41,-1.825,0.0
Kargil,34.5584,76.1334,cold,3.0,3.0,2.6,90.0,brick,0.115,timber,0.15,sheep_wool,0.15,west,1.8,1.5,0.65,5.8,19.396,23.212,0.7976,-12.481,-2.66,0.0
Kargil,34.5584,76.1334,cold,3.0,3.0,2.6,90.0,gi_sheet,0.002,rcc_slab,0.25,none,0.0,south,0.9,1.5,0.55,1.2,25.38,39.876,0.6667,-18.438,-6.723,0.0
Kargil,34.5584,76.1334,cold,3.0,3.0,2.6,90.0,rammed_earth,0.3,brick,0.115,eps,0.15,east,1.2,1.2,0.65,1.6,17.614,19.44,0.5119,-12.545,0.092,0.0
Kargil,34.5584,76.1334,cold,3.0,3.0,2.6,180.0,concrete,0.1,rcc_slab,0.1,mineral_wool,0.1,west,0.6,1.5,0.55,5.8,18.786,21.778,0.7202,-12.502,-2.167,0.0
