site,latitude,longitude,zone,length_m,width_m,height_m,orientation_deg,wall_material,wall_thickness_m,roof_material,roof_thickness_m,insulation_material,insulation_thickness_m,window_wall,window_width_m,window_height_m,window_shgc,window_u_w_m2k,hot_mean_c,hot_max_c,hot_comfort_fraction,cold_min_c,cold_mean_c,cold_comfort_fraction
Hyderabad,17.385,78.4867,composite,3.0,3.0,2.6,0.0,plywood,0.03,timber,0.1,eps,0.15,west,1.5,1.2,0.45,2.6,34.934,40.123,0.125,20.255,29.307,0.8095
Hyderabad,17.385,78.4867,composite,3.0,3.0,2.6,180.0,plywood,0.019,timber,0.1,mineral_wool,0.05,north,1.2,1.5,0.85,5.8,35.447,41.111,0.1905,20.264,30.384,0.631
Hyderabad,17.385,78.4867,composite,3.0,3.0,2.6,45.0,concrete,0.2,aerated_concrete,0.2,mineral_wool,0.1,north,1.5,0.6,0.65,3.5,33.837,35.562,0.0952,20.13,26.651,1.0
Hyderabad,17.385,78.4867,composite,3.0,3.0,2.6,180.0,stone,0.15,stone,0.15,mineral_wool,0.15,south,1.2,1.2,0.55,1.6,33.738,35.357,0.119,20.129,26.673,1.0
Hyderabad,17.385,78.4867,composite,3.0,3.0,2.6,180.0,mud_brick,0.15,rcc_slab,0.25,eps,0.1,south,0.9,0.6,0.35,5.8,33.262,34.785,0.1548,20.132,26.639,1.0
Hyderabad,17.385,78.4867,composite,3.0,3.0,2.6,90.0,concrete,0.2,brick,0.23,none,0.0,north,1.2,1.5,0.35,1.2,37.426,42.038,0.0655,20.126,27.924,0.9702
Hyderabad,17.385,78.4867,composite,3.0,3.0,2.6,180.0,rammed_earth,0.15,aerated_concrete,0.1,sheep_wool,0.15,north,1.2,1.2,0.75,1.6,33.997,35.934,0.0833,20.148,29.535,0.8988
Hyderabad,17.385,78.4867,composite,3.0,3.0,2.6,0.0,timber,0.1,stone,0.3,mineral_wool,0.15,east,1.2,1.2,0.65,2.0,33.958,35.772,0.0833,20.145,27.851,1.0
Hyderabad,17.385,78.4867,composite,3.0,3.0,2.6,135.0,timber,0.15,stone,0.3,sheep_wool,0.15,east,0.6,1.5,0.45,2.6,33.203,34.756,0.131,20.142,27.85,1.0
Hyderabad,17.385,78.4867,composite,3.0,3.0,2.6,90.0,mud_brick,0.15,concrete,0.1,sheep_wool,0.1,south,1.5,0.6,0.35,1.6,33.851,35.786,0.0893,20.14,27.467,1.0
Hyderabad,17.385,78.4867,composite,3.0,3.0,2.6,180.0,concrete,0.1,rcc_slab,0.1,xps,0.15,east,0.6,1.5,0.55,2.0,34.048,36.127,0.0833,20.146,27.814,1.0
Hyderabad,17.385,78.4867,composite,3.0,3.0,2.6,135.0,timber,0.1,concrete,0.15,xps,0.15,south,1.5,1.2,0.55,5.8,34.604,37.635,0.0774,20.171,27.592,1.0
Hyderabad,17.385,78.4867,composite,3.0,3.0,2.6,180.0,gi_sheet,0.002,puf_sandwich_panel,0.075,eps,0.1,west,1.5,0.6,0.35,5.8,33.961,37.942,0.25,20.289,27.441,1.0
Hyderabad,17.385,78.4867,composite,3.0,3.0,2.6,45.0,puf_sandwich_panel,0.1,stone,0.3,eps,0.15,east,0.9,0.6,0.35,5.8,32.559,33.886,0.1845,20.154,27.262,1.0
Hyderabad,17.385,78.4867,composite,3.0,3.0,2.6,135.0,aerated_concrete,0.3,stone,0.3,sheep_wool,0.1,west,0.9,0.6,0.45,2.0,32.993,34.345,0.2143,20.135,26.829,1.0
Hyderabad,17.385,78.4867,composite,3.0,3.0,2.6,135.0,gi_sheet,0.002,stone,0.3,xps,0.1,east,0.9,0.6,0.35,2.6,33.718,35.821,0.0833,20.153,27.161,1.0
Hyderabad,17.385,78.4867,composite,3.0,3.0,2.6,0.0,aerated_concrete,0.3,puf_sandwich_panel,0.075,sheep_wool,0.1,south,1.5,0.9,0.55,2.0,33.43,35.311,0.0833,20.168,29.206,0.9702
Hyderabad,17.385,78.4867,composite,3.0,3.0,2.6,180.0,plywood,0.03,rcc_slab,0.1,mineral_wool,0.15,south,1.8,1.2,0.55,1.2,34.789,38.098,0.0655,20.203,28.332,1.0
Hyderabad,17.385,78.4867,composite,3.0,3.0,2.6,180.0,timber,0.15,rcc_slab,0.1,xps,0.1,west,1.8,1.2,0.65,1.6,35.023,37.719,0.0655,20.173,28.813,1.0
Hyderabad,17.385,78.4867,composite,3.0,3.0,2.6,135.0,gi_sheet,0.002,brick,0.115,xps,0.1,north,1.5,0.9,0.45,3.5,34.402,37.848,0.1131,20.21,27.871,1.0
Hyderabad,17.385,78.4867,composite,3.0,3.0,2.6,90.0,aerated_concrete,0.2,concrete,0.1,mineral_wool,0.05,north,1.8,0.9,0.75,3.5,35.264,38.293,0.0655,20.166,28.395,1.0
Hyderabad,17.385,78.4867,composite,3.0,3.0,2.6,45.0,timber,0.2,aerated_concrete,0.1,eps,0.025,west,0.6,0.9,0.75,1.6,34.707,37.922,0.0714,20.178,28.021,1.0
Hyderabad,17.385,78.4867,composite,3.0,3.0,2.6,180.0,puf_sandwich_panel,0.05,stone,0.3,xps,0.1,east,1.2,0.9,0.75,5.8,34.259,36.641,0.0833,20.155,28.383,1.0
Hyderabad,17.385,78.4867,composite,3.0,3.0,2.6,45.0,brick,0.115,timber,0.1,sheep_wool,0.05,west,1.8,1.5,0.35,1.6,35.807,39.493,0.0714,20.157,28.013,1.0
Hyderabad,17.385,78.4867,composite,3.0,3.0,2.6,135.0,plywood,0.012,aerated_concrete,0.2,eps,0.1,north,0.9,0.9,0.55,2.0,34.117,37.648,0.1607,20.248,28.179,1.0
Hyderabad,17.385,78.4867,composite,3.0,3.0,2.6,45.0,rammed_earth,0.15,mud_brick,0.25,mineral_wool,0.05,west,0.6,0.9,0.85,1.6,34.58,36.881,0.0833,20.135,27.167,1.0
Hyderabad,17.385,78.4867,composite,3.0,3.0,2.6,135.0,puf_sandwich_panel,0.05,aerated_concrete,0.2,xps,0.15,east,1.2,0.9,0.55,5.8,33.579,36.793,0.1845,20.25,29.038,0.8631
Hyderabad,17.385,78.4867,composite,3.0,3.0,2.6,90.0,concrete,0.3,stone,0.3,sheep_wool,0.15,north,0.6,0.9,0.65,1.2,32.66,33.952,0.244,20.117,25.57,1.0
Hyderabad,17.385,78.4867,composite,3.0,3.0,2.6,45.0,rammed_earth,0.15,gi_sheet,0.002,xps,0.05,west,0.9,0.6,0.85,3.5,34.738,37.461,0.0774,20.149,27.41,1.0
Hyderabad,17.385,78.4867,composite,3.0,3.0,2.6,45.0,stone,0.15,gi_sheet,0.002,eps,0.05,south,1.8,0.6,0.85,1.2,35.319,38.066,0.0774,20.136,28.664,0.9821
Hyderabad,17.385,78.4867,composite,3.0,3.0,2.6,0.0,concrete,0.3,puf_sandwich_panel,0.1,mineral_wool,0.15,east,0.9,1.5,0.65,1.6,33.463,34.997,0.2083,20.122,26.723,1.0
Hyderabad,17.385,78.4867,composite,3.0,3.0,2.6,90.0,timber,0.15,stone,0.3,xps,0.1,south,1.2,1.5,0.75,1.6,35.379,38.202,0.0833,20.143,29.464,0.9048
Hyderabad,17.385,78.4867,composite,3.0,3.0,2.6,135.0,aerated_concrete,0.3,puf_sandwich_panel,0.075,sheep_wool,0.1,west,0.6,0.6,0.75,2.0,32.998,34.63,0.1131,20.167,27.485,1.0
Hyderabad,17.385,78.4867,composite,3.0,3.0,2.6,135.0,mud_brick,0.45,rcc_slab,0.15,mineral_wool,0.15,north,1.5,1.5,0.75,1.2,33.605,35.409,0.2083,20.117,27.275,1.0
Hyderabad,17.385,78.4867,composite,3.0,3.0,2.6,90.0,puf_sandwich_panel,0.1,rcc_slab,0.2,mineral_wool,0.15,south,1.5,0.9,0.45,3.5,33.784,36.145,0.0833,20.177,28.471,1.0
Hyderabad,17.385,78.4867,composite,3.0,3.0,2.6,90.0,timber,0.2,gi_sheet,0.002,eps,0.1,west,1.8,0.9,0.35,3.5,33.724,36.166,0.0774,20.184,27.571,1.0
Hyderabad,17.385,78.4867,composite,3.0,3.0,2.6,90.0,rammed_earth,0.3,rcc_slab,0.25,eps,0.025,south,1.2,1.2,0.65,1.6,35.382,37.974,0.0893,20.122,27.725,1.0
Hyderabad,17.385,78.4867,composite,3.0,3.0,2.6,0.0,rammed_earth,0.15,timber,0.15,eps,0.1,north,0.9,0.9,0.65,3.5,33.867,35.895,0.0893,20.146,27.352,1.0
Hyderabad,17.385,78.4867,composite,3.0,3.0,2.6,135.0,stone,0.3,timber,0.15,eps,0.2,west,1.5,1.5,0.75,2.0,34.017,35.835,0.1369,20.12,26.22,1.0
Hyderabad,17.385,78.4867,composite,3.0,3.0,2.6,0.0,gi_sheet,0.002,gi_sheet,0.002,eps,0.1,west,1.5,1.5,0.65,3.5,36.686,45.672,0.1548,20.283,30.054,0.6964
Hyderabad,17.385,78.4867,composite,3.0,3.0,2.6,180.0,stone,0.45,brick,0.115,eps,0.05,north,1.2,1.5,0.45,1.2,33.455,35.24,0.2202,20.113,26.427,1.0
Hyderabad,17.385,78.4867,composite,3.0,3.0,2.6,90.0,brick,0.345,puf_sandwich_panel,0.075,xps,0.1,north,1.2,0.6,0.65,2.0,32.924,34.196,0.2202,20.123,26.33,1.0
Hyderabad,17.385,78.4867,composite,3.0,3.0,2.6,45.0,rammed_earth,0.45,brick,0.115,eps,0.025,west,0.6,1.5,0.55,3.5,34.466,36.578,0.1012,20.118,26.364,1.0
Hyderabad,17.385,78.4867,composite,3.0,3.0,2.6,180.0,brick,0.23,mud_brick,0.25,eps,0.025,east,1.5,0.9,0.35,1.6,35.012,37.373,0.0833,20.127,27.529,1.0
Hyderabad,17.385,78.4867,composite,3.0,3.0,2.6,135.0,mud_brick,0.3,mud_brick,0.25,mineral_wool,0.1,north,1.5,0.6,0.65,3.5,33.146,34.525,0.2143,20.122,26.54,1.0
Hyderabad,17.385,78.4867,composite,3.0,3.0,2.6,90.0,aerated_concrete,0.3,gi_sheet,0.002,none,0.0,east,1.8,1.2,0.75,1.2,38.89,46.482,0.0595,20.169,30.913,0.5774
Hyderabad,17.385,78.4867,composite,3.0,3.0,2.6,45.0,mud_brick,0.3,stone,0.3,eps,0.025,east,1.8,0.6,0.75,3.5,34.648,36.745,0.0893,20.12,27.01,1.0
Hyderabad,17.385,78.4867,composite,3.0,3.0,2.6,180.0,brick,0.345,concrete,0.15,eps,0.2,east,1.5,0.6,0.65,2.6,33.065,34.556,0.2262,20.12,26.609,1.0
Hyderabad,17.385,78.4867,composite,3.0,3.0,2.6,135.0,concrete,0.3,aerated_concrete,0.1,xps,0.15,west,1.5,1.2,0.35,1.2,33.11,34.448,0.2143,20.123,26.094,1.0
Hyderabad,17.385,78.4867,composite,3.0,3.0,2.6,135.0,rammed_earth,0.3,stone,0.15,sheep_wool,0.05,north,0.9,0.9,0.45,5.8,33.832,35.537,0.119,20.123,26.513,1.0
Hyderabad,17.385,78.4867,composite,3.0,3.0,2.6,45.0,rammed_earth,0.45,puf_sandwich_panel,0.075,eps,0.05,west,0.6,0.6,0.45,2.0,32.795,34.107,0.2321,20.119,25.733,1.0
Hyderabad,17.385,78.4867,composite,3.0,3.0,2.6,90.0,puf_sandwich_panel,0.1,concrete,0.1,eps,0.2,south,1.8,0.9,0.75,2.0,35.272,39.458,0.0655,20.215,30.342,0.7321
Hyderabad,17.385,78.4867,composite,3.0,3.0,2.6,180.0,gi_sheet,0.002,aerated_concrete,0.2,eps,0.1,north,0.9,1.5,0.45,2.0,34.261,37.945,0.1607,20.237,28.727,0.8571
Hyderabad,17.385,78.4867,composite,3.0,3.0,2.6,180.0,rammed_earth,0.3,rcc_slab,0.25,xps,0.15,south,1.8,0.6,0.45,1.2,32.765,34.017,0.2321,20.122,26.054,1.0
Hyderabad,17.385,78.4867,composite,3.0,3.0,2.6,45.0,brick,0.23,puf_sandwich_panel,0.15,mineral_wool,0.05,east,1.5,0.9,0.85,2.0,34.552,36.61,0.0833,20.134,28.154,1.0
Hyderabad,17.385,78.4867,composite,3.0,3.0,2.6,180.0,plywood,0.012,aerated_concrete,0.2,eps,0.1,east,1.5,1.5,0.35,5.8,34.893,40.262,0.1548,20.248,28.19,0.875
Hyderabad,17.385,78.4867,composite,3.0,3.0,2.6,0.0,aerated_concrete,0.3,puf_sandwich_panel,0.075,mineral_wool,0.05,east,0.9,1.5,0.65,5.8,34.056,36.382,0.0714,20.168,27.726,1.0
Hyderabad,17.385,78.4867,composite,3.0,3.0,2.6,45.0,timber,0.2,aerated_concrete,0.2,sheep_wool,0.05,east,1.2,1.2,0.55,1.2,34.325,36.859,0.0714,20.174,28.69,1.0
Hyderabad,17.385,78.4867,composite,3.0,3.0,2.6,135.0,gi_sheet,0.002,puf_sandwich_panel,0.1,sheep_wool,0.15,south,0.6,0.9,0.35,3.5,33.724,37.541,0.25,20.286,27.382,1.0
Hyderabad,17.385,78.4867,composite,3.0,3.0,2.6,90.0,aerated_concrete,0.1,gi_sheet,0.002,xps,0.15,east,0.6,0.9,0.55,1.2,33.161,35.451,0.1726,20.221,28.497,1.0
Hyderabad,17.385,78.4867,composite,3.0,3.0,2.6,135.0,aerated_concrete,0.2,rcc_slab,0.1,mineral_wool,0.1,east,0.6,1.5,0.55,1.6,33.818,35.967,0.0833,20.164,28.708,1.0
Hyderabad,17.385,78.4867,composite,3.0,3.0,2.6,0.0,stone,0.3,timber,0.1,eps,0.1,west,1.2,1.2,0.35,5.8,33.523,35.241,0.2143,20.12,26.344,1.0
Hyderabad,17.385,78.4867,composite,3.0,3.0,2.6,180.0,timber,0.2,mud_brick,0.25,mineral_wool,0.1,east,1.2,1.2,0.75,5.8,34.866,37.537,0.0833,20.15,28.684,1.0
Hyderabad,17.385,78.4867,composite,3.0,3.0,2.6,45.0,timber,0.1,mud_brick,0.25,eps,0.2,north,1.2,1.2,0.35,2.6,33.304,35.051,0.0952,20.161,27.376,1.0
Hyderabad,17.385,78.4867,composite,3.0,3.0,2.6,45.0,stone,0.45,timber,0.15,xps,0.05,north,1.5,1.2,0.35,2.6,33.258,34.926,0.2262,20.114,25.23,1.0
Hyderabad,17.385,78.4867,composite,3.0,3.0,2.6,180.0,aerated_concrete,0.3,mud_brick,0.25,none,0.0,east,1.5,0.6,0.35,1.2,35.519,38.595,0.0714,20.144,28.159,1.0
Hyderabad,17.385,78.4867,composite,3.0,3.0,2.6,135.0,stone,0.45,timber,0.15,xps,0.15,south,1.8,0.9,0.75,5.8,33.454,35.443,0.2262,20.114,25.22,1.0
Hyderabad,17.385,78.4867,composite,3.0,3.0,2.6,0.0,concrete,0.15,gi_sheet,0.002,eps,0.05,east,0.9,0.9,0.35,5.8,34.574,37.094,0.0774,20.141,27.317,1.0
Hyderabad,17.385,78.4867,composite,3.0,3.0,2.6,180.0,mud_brick,0.3,mud_brick,0.15,mineral_wool,0.15,east,1.2,0.6,0.35,2.6,32.729,33.978,0.2321,20.123,26.354,1.0
Hyderabad,17.385,78.4867,composite,3.0,3.0,2.6,45.0,puf_sandwich_panel,0.075,aerated_concrete,0.2,eps,0.2,south,1.5,0.6,0.85,1.6,33.819,36.973,0.125,20.248,30.229,0.7262
Hyderabad,17.385,78.4867,composite,3.0,3.0,2.6,180.0,puf_sandwich_panel,0.075,timber,0.15,mineral_wool,0.05,south,1.2,1.5,0.75,1.6,35.063,39.468,0.1071,20.261,28.753,0.9821
Hyderabad,17.385,78.4867,composite,3.0,3.0,2.6,45.0,brick,0.115,puf_sandwich_panel,0.05,xps,0.05,north,1.8,0.9,0.75,5.8,35.257,38.431,0.0655,20.159,27.514,1.0
Hyderabad,17.385,78.4867,composite,3.0,3.0,2.6,0.0,puf_sandwich_panel,0.075,stone,0.15,eps,0.15,south,1.2,1.2,0.35,2.6,33.058,34.92,0.125,20.187,28.708,1.0
Hyderabad,17.385,78.4867,composite,3.0,3.0,2.6,45.0,stone,0.45,brick,0.115,eps,0.025,west,0.9,0.6,0.75,2.6,34.288,36.454,0.1488,20.113,25.714,1.0
Hyderabad,17.385,78.4867,composite,3.0,3.0,2.6,0.0,concrete,0.1,puf_sandwich_panel,0.05,mineral_wool,0.1,south,1.2,1.2,0.65,2.6,34.445,36.969,0.0774,20.156,29.405,0.869
Hyderabad,17.385,78.4867,composite,3.0,3.0,2.6,90.0,stone,0.15,stone,0.15,eps,0.1,north,1.5,0.6,0.35,1.2,33.502,35.086,0.131,20.129,26.541,1.0
Hyderabad,17.385,78.4867,composite,3.0,3.0,2.6,135.0,rammed_earth,0.3,mud_brick,0.25,mineral_wool,0.05,south,0.9,1.2,0.65,2.0,34.251,36.267,0.1012,20.123,26.619,1.0
Hyderabad,17.385,78.4867,composite,3.0,3.0,2.6,135.0,mud_brick,0.3,timber,0.1,mineral_wool,0.15,west,1.2,1.5,0.55,2.0,33.538,35.019,0.1667,20.126,26.589,1.0
Hyderabad,17.385,78.4867,composite,3.0,3.0,2.6,45.0,timber,0.15,aerated_concrete,0.2,mineral_wool,0.15,east,1.5,1.2,0.35,2.0,33.526,35.597,0.0774,20.181,28.313,1.0
Hyderabad,17.385,78.4867,composite,3.0,3.0,2.6,45.0,timber,0.1,brick,0.23,eps,0.2,south,1.2,0.9,0.85,2.6,34.16,36.453,0.0833,20.163,29.782,0.8333
Hyderabad,17.385,78.4867,composite,3.0,3.0,2.6,45.0,mud_brick,0.45,mud_brick,0.25,xps,0.15,north,1.5,1.2,0.85,5.8,33.502,35.191,0.2083,20.116,25.625,1.0
Hyderabad,17.385,78.4867,composite,3.0,3.0,2.6,180.0,puf_sandwich_panel,0.1,rcc_slab,0.25,eps,0.2,north,0.9,1.5,0.35,1.2,32.785,34.244,0.1369,20.168,28.655,1.0
Hyderabad,17.385,78.4867,composite,3.0,3.0,2.6,90.0,stone,0.45,concrete,0.15,none,0.0,south,1.2,1.2,0.35,3.5,36.954,40.277,0.0774,20.113,27.116,1.0
Hyderabad,17.385,78.4867,composite,3.0,3.0,2.6,135.0,rammed_earth,0.15,timber,0.15,xps,0.05,south,1.8,0.6,0.75,1.2,34.997,37.71,0.0774,20.146,27.624,1.0
Hyderabad,17.385,78.4867,composite,3.0,3.0,2.6,135.0,plywood,0.05,brick,0.115,mineral_wool,0.05,west,1.5,1.2,0.35,1.2,34.992,38.746,0.0714,20.203,28.105,1.0
Hyderabad,17.385,78.4867,composite,3.0,3.0,2.6,0.0,aerated_concrete,0.3,aerated_concrete,0.2,sheep_wool,0.05,south,1.8,0.9,0.45,2.0,33.912,36.07,0.0774,20.161,29.018,0.9821
Hyderabad,17.385,78.4867,composite,3.0,3.0,2.6,135.0,concrete,0.1,puf_sandwich_panel,0.05,none,0.0,west,1.2,0.9,0.55,1.6,37.364,44.72,0.0833,20.157,27.68,0.8214
Hyderabad,17.385,78.4867,composite,3.0,3.0,2.6,180.0,gi_sheet,0.002,brick,0.23,xps,0.1,west,0.6,1.5,0.75,2.6,34.497,37.329,0.0655,20.177,27.764,1.0
Hyderabad,17.385,78.4867,composite,3.0,3.0,2.6,90.0,brick,0.23,stone,0.3,none,0.0,west,1.5,1.5,0.55,2.0,37.81,42.055,0.0655,20.124,28.128,1.0
Hyderabad,17.385,78.4867,composite,3.0,3.0,2.6,0.0,brick,0.115,brick,0.115,sheep_wool,0.15,south,1.5,0.9,0.45,1.6,33.95,35.981,0.0833,20.148,28.789,1.0
Hyderabad,17.385,78.4867,composite,3.0,3.0,2.6,45.0,brick,0.345,rcc_slab,0.25,mineral_wool,0.1,west,1.5,1.5,0.65,1.2,34.735,37.217,0.1012,20.119,26.804,1.0
Hyderabad,17.385,78.4867,composite,3.0,3.0,2.6,45.0,stone,0.15,rcc_slab,0.15,xps,0.15,west,1.2,1.2,0.35,1.2,33.807,35.649,0.1131,20.13,26.689,1.0
Hyderabad,17.385,78.4867,composite,3.0,3.0,2.6,180.0,gi_sheet,0.002,puf_sandwich_panel,0.15,sheep_wool,0.15,south,1.8,0.6,0.65,5.8,34.247,38.539,0.2262,20.286,27.517,1.0
Hyderabad,17.385,78.4867,composite,3.0,3.0,2.6,0.0,timber,0.1,rcc_slab,0.25,none,0.0,south,1.2,0.9,0.75,1.6,37.531,42.997,0.0595,20.156,29.478,0.7321
Hyderabad,17.385,78.4867,composite,3.0,3.0,2.6,180.0,rammed_earth,0.45,puf_sandwich_panel,0.1,none,0.0,west,1.8,0.6,0.35,3.5,34.067,35.927,0.1071,20.12,26.248,1.0
Hyderabad,17.385,78.4867,composite,3.0,3.0,2.6,90.0,plywood,0.019,concrete,0.15,sheep_wool,0.05,east,1.5,0.6,0.45,2.6,34.843,38.667,0.0774,20.193,28.385,0.9464
Hyderabad,17.385,78.4867,composite,3.0,3.0,2.6,0.0,aerated_concrete,0.2,brick,0.115,eps,0.1,south,1.8,0.9,0.45,3.5,33.813,36.02,0.0774,20.167,28.973,0.9821
Hyderabad,17.385,78.4867,composite,3.0,3.0,2.6,45.0,mud_brick,0.3,aerated_concrete,0.2,xps,0.1,south,1.8,1.5,0.65,2.6,34.899,37.26,0.0893,20.127,29.95,0.744
Hyderabad,17.385,78.4867,composite,3.0,3.0,2.6,90.0,puf_sandwich_panel,0.15,puf_sandwich_panel,0.05,mineral_wool,0.15,south,1.2,0.6,0.35,1.2,32.891,35.586,0.2857,20.29,28.491,1.0
Hyderabad,17.385,78.4867,composite,3.0,3.0,2.6,135.0,puf_sandwich_panel,0.05,brick,0.23,eps,0.1,south,0.9,0.9,0.55,1.2,33.77,36.156,0.0774,20.183,28.003,1.0
Hyderabad,17.385,78.4867,composite,3.0,3.0,2.6,180.0,brick,0.345,aerated_concrete,0.2,mineral_wool,0.05,north,0.9,0.6,0.75,2.0,33.426,34.956,0.2083,20.122,26.996,1.0
Hyderabad,17.385,78.4867,composite,3.0,3.0,2.6,135.0,timber,0.15,gi_sheet,0.002,xps,0.1,south,1.2,0.6,0.35,1.2,33.504,35.931,0.1071,20.198,27.85,1.0
Hyderabad,17.385,78.4867,composite,3.0,3.0,2.6,180.0,rammed_earth,0.45,timber,0.15,eps,0.025,west,1.2,1.5,0.65,2.6,34.367,36.287,0.0952,20.119,26.665,1.0
Hyderabad,17.385,78.4867,composite,3.0,3.0,2.6,180.0,timber,0.15,gi_sheet,0.002,eps,0.025,east,1.8,0.9,0.55,1.6,36.139,41.424,0.0655,20.201,29.33,0.7857
Hyderabad,17.385,78.4867,composite,3.0,3.0,2.6,45.0,plywood,0.03,brick,0.115,eps,0.15,west,1.5,0.9,0.55,1.6,34.748,38.565,0.0714,20.209,28.272,1.0
Hyderabad,17.385,78.4867,composite,3.0,3.0,2.6,180.0,concrete,0.15,concrete,0.1,eps,0.15,south,0.9,1.2,0.35,1.2,33.431,35.014,0.131,20.135,26.868,1.0
Hyderabad,17.385,78.4867,composite,3.0,3.0,2.6,45.0,brick,0.115,mud_brick,0.25,eps,0.1,west,0.6,0.6,0.55,1.2,33.801,35.697,0.0952,20.139,27.113,1.0
Hyderabad,17.385,78.4867,composite,3.0,3.0,2.6,135.0,rammed_earth,0.15,gi_sheet,0.002,eps,0.025,east,1.8,1.5,0.35,2.6,35.911,39.777,0.0655,20.152,28.654,0.9048
Hyderabad,17.385,78.4867,composite,3.0,3.0,2.6,180.0,brick,0.115,mud_brick,0.25,eps,0.15,east,1.2,1.5,0.75,1.6,35.501,38.323,0.0833,20.14,29.31,0.9226
Hyderabad,17.385,78.4867,composite,3.0,3.0,2.6,0.0,timber,0.1,mud_brick,0.25,sheep_wool,0.1,south,1.8,0.6,0.45,1.2,33.663,35.687,0.0833,20.162,28.633,1.0
Hyderabad,17.385,78.4867,composite,3.0,3.0,2.6,45.0,stone,0.3,brick,0.23,sheep_wool,0.15,south,1.2,0.9,0.65,5.8,33.311,34.938,0.2202,20.117,26.548,1.0
Hyderabad,17.385,78.4867,composite,3.0,3.0,2.6,180.0,brick,0.23,gi_sheet,0.002,xps,0.05,south,0.9,0.6,0.45,1.6,33.985,35.884,0.0893,20.133,27.049,1.0
Hyderabad,17.385,78.4867,composite,3.0,3.0,2.6,0.0,brick,0.115,gi_sheet,0.002,sheep_wool,0.05,east,0.9,1.5,0.75,3.5,35.694,39.17,0.0655,20.158,28.352,1.0
Hyderabad,17.385,78.4867,composite,3.0,3.0,2.6,180.0,rammed_earth,0.45,timber,0.1,xps,0.1,west,1.8,0.9,0.85,2.0,33.774,35.497,0.2024,20.119,26.619,1.0
Hyderabad,17.385,78.4867,composite,3.0,3.0,2.6,90.0,rammed_earth,0.3,gi_sheet,0.002,mineral_wool,0.1,south,0.9,1.5,0.35,3.5,33.531,35.189,0.1488,20.128,26.893,1.0
Hyderabad,17.385,78.4867,composite,3.0,3.0,2.6,90.0,mud_brick,0.15,puf_sandwich_panel,0.075,mineral_wool,0.15,south,0.9,1.5,0.55,1.2,34.16,36.285,0.0893,20.147,28.326,1.0
Hyderabad,17.385,78.4867,composite,3.0,3.0,2.6,180.0,timber,0.2,brick,0.115,mineral_wool,0.15,east,0.6,1.5,0.75,2.0,34.107,36.384,0.0833,20.162,28.732,1.0
Hyderabad,17.385,78.4867,composite,3.0,3.0,2.6,180.0,mud_brick,0.3,concrete,0.1,sheep_wool,0.1,west,1.2,1.5,0.85,1.6,34.575,36.488,0.0893,20.125,27.466,1.0
