site,latitude,longitude,zone,length_m,width_m,height_m,orientation_deg,wall_material,wall_thickness_m,roof_material,roof_thickness_m,insulation_material,insulation_thickness_m,window_wall,window_width_m,window_height_m,window_shgc,window_u_w_m2k,hot_mean_c,hot_max_c,hot_comfort_fraction,cold_min_c,cold_mean_c,cold_comfort_fraction
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,90.0,stone,0.3,stone,0.15,eps,0.15,west,1.5,1.2,0.85,1.6,23.031,24.655,1.0,-1.769,6.207,0.0
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,90.0,timber,0.2,aerated_concrete,0.2,mineral_wool,0.1,north,1.5,0.6,0.85,2.0,22.531,25.379,1.0,-1.677,9.537,0.0
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,180.0,mud_brick,0.3,gi_sheet,0.002,mineral_wool,0.15,east,1.8,1.5,0.45,1.6,23.94,26.566,1.0,-1.752,9.053,0.0
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,180.0,concrete,0.2,rcc_slab,0.1,eps,0.2,north,1.2,1.2,0.45,1.2,22.446,24.213,1.0,-1.75,8.595,0.0
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,135.0,timber,0.1,timber,0.15,eps,0.2,west,1.5,0.9,0.45,2.6,22.005,24.991,1.0,-1.622,9.377,0.0
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,90.0,puf_sandwich_panel,0.1,aerated_concrete,0.1,xps,0.15,west,1.2,1.5,0.65,3.5,22.528,26.937,1.0,-1.496,9.853,0.0
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,180.0,timber,0.2,puf_sandwich_panel,0.075,xps,0.1,north,1.2,0.9,0.85,2.6,22.57,25.723,1.0,-1.652,11.591,0.0
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,0.0,gi_sheet,0.002,rcc_slab,0.2,eps,0.2,east,1.5,1.5,0.65,1.6,24.244,28.656,1.0,-1.669,9.494,0.0
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,90.0,aerated_concrete,0.2,rcc_slab,0.2,xps,0.15,east,1.2,0.9,0.35,2.6,21.863,23.895,1.0,-1.71,9.45,0.0
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,45.0,brick,0.345,brick,0.115,sheep_wool,0.05,south,1.5,0.6,0.75,1.2,24.12,26.638,1.0,-1.763,7.815,0.0
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,0.0,concrete,0.2,concrete,0.1,none,0.0,west,1.8,0.6,0.55,3.5,28.909,36.941,0.756,-1.75,5.72,0.0
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,0.0,mud_brick,0.15,concrete,0.1,sheep_wool,0.15,north,1.8,0.9,0.55,1.6,23.088,25.595,1.0,-1.729,8.456,0.0
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,0.0,brick,0.345,concrete,0.2,none,0.0,east,1.5,0.9,0.75,2.6,27.636,32.761,0.9583,-1.765,6.178,0.0
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,90.0,stone,0.15,stone,0.15,mineral_wool,0.1,west,1.2,1.2,0.45,5.8,23.236,25.615,1.0,-1.749,6.365,0.0
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,90.0,gi_sheet,0.002,mud_brick,0.15,none,0.0,south,0.6,1.2,0.85,2.0,28.324,42.101,0.6964,-6.399,4.921,0.0119
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,0.0,timber,0.1,stone,0.3,mineral_wool,0.1,west,0.6,1.5,0.75,2.6,23.421,26.425,1.0,-1.721,9.395,0.0
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,45.0,aerated_concrete,0.1,timber,0.1,mineral_wool,0.1,north,1.8,1.5,0.85,3.5,24.644,30.214,1.0,-1.607,9.114,0.0
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,45.0,concrete,0.3,mud_brick,0.15,mineral_wool,0.05,east,1.8,0.6,0.35,2.6,23.576,25.796,1.0,-1.765,6.286,0.0
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,135.0,rammed_earth,0.3,stone,0.3,none,0.0,east,1.8,0.6,0.55,1.6,27.434,32.621,0.9643,-1.765,6.019,0.0
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,90.0,gi_sheet,0.002,aerated_concrete,0.1,eps,0.2,south,1.2,1.5,0.75,5.8,24.885,34.01,0.9405,-1.528,9.78,0.006
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,135.0,plywood,0.012,timber,0.1,eps,0.15,south,1.2,0.9,0.55,1.6,23.067,28.611,1.0,-1.504,9.325,0.0
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,45.0,timber,0.2,puf_sandwich_panel,0.1,eps,0.1,north,1.8,1.5,0.35,1.2,22.5,25.621,1.0,-1.647,9.482,0.0
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,180.0,stone,0.3,concrete,0.2,eps,0.2,south,1.5,1.2,0.35,1.6,22.084,23.27,1.0,-1.77,5.877,0.0
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,180.0,mud_brick,0.3,timber,0.1,xps,0.1,south,0.9,1.2,0.45,2.0,22.247,23.828,1.0,-1.755,7.186,0.0
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,90.0,brick,0.23,stone,0.3,eps,0.2,west,1.2,1.2,0.45,2.6,22.101,23.469,1.0,-1.76,6.798,0.0
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,0.0,concrete,0.2,concrete,0.1,eps,0.15,west,1.8,1.5,0.85,1.6,26.646,31.032,1.0,-1.748,11.125,0.0
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,45.0,concrete,0.1,mud_brick,0.15,sheep_wool,0.1,south,1.8,1.2,0.55,3.5,24.976,29.229,1.0,-1.721,9.712,0.0
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,135.0,mud_brick,0.15,rcc_slab,0.2,mineral_wool,0.1,east,1.5,0.9,0.75,1.6,23.972,26.926,1.0,-1.74,9.924,0.0
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,135.0,puf_sandwich_panel,0.1,stone,0.3,eps,0.2,south,1.5,1.2,0.45,2.6,22.538,25.092,1.0,-1.705,9.172,0.0
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,135.0,brick,0.23,gi_sheet,0.002,mineral_wool,0.15,east,1.5,1.5,0.85,2.6,25.112,28.699,1.0,-1.741,11.935,0.0
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,180.0,aerated_concrete,0.1,stone,0.3,sheep_wool,0.05,north,1.5,0.6,0.75,5.8,23.891,27.352,1.0,-1.719,8.71,0.0
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,0.0,gi_sheet,0.002,rcc_slab,0.1,eps,0.1,south,1.8,0.9,0.55,1.6,24.19,29.747,1.0,-1.61,10.532,0.0
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,90.0,rammed_earth,0.45,rcc_slab,0.25,xps,0.05,east,0.9,0.6,0.35,1.6,22.485,23.879,1.0,-1.772,5.895,0.0
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,135.0,plywood,0.05,puf_sandwich_panel,0.15,xps,0.15,south,1.8,1.5,0.65,5.8,24.77,33.917,0.9464,-1.513,8.766,0.0
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,180.0,concrete,0.1,timber,0.15,eps,0.2,south,0.9,0.9,0.65,2.6,22.526,24.978,1.0,-1.711,8.224,0.0
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,180.0,timber,0.15,rcc_slab,0.2,eps,0.05,east,1.8,1.5,0.45,2.0,25.098,29.86,1.0,-1.7,10.029,0.0
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,180.0,timber,0.1,mud_brick,0.15,mineral_wool,0.1,north,1.5,0.9,0.65,5.8,23.214,26.858,1.0,-1.668,10.122,0.0
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,90.0,aerated_concrete,0.3,brick,0.115,eps,0.05,east,0.9,0.6,0.45,1.6,22.778,25.557,1.0,-1.706,9.083,0.0
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,135.0,puf_sandwich_panel,0.15,aerated_concrete,0.2,eps,0.025,west,1.2,0.6,0.75,1.6,22.192,26.12,1.0,-1.536,10.071,0.0
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,45.0,timber,0.2,brick,0.23,eps,0.025,south,0.6,0.6,0.85,2.6,23.848,27.445,1.0,-1.71,8.866,0.0
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,135.0,stone,0.15,brick,0.23,sheep_wool,0.15,east,1.5,0.9,0.85,3.5,24.057,26.858,1.0,-1.75,9.152,0.0
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,45.0,mud_brick,0.45,rcc_slab,0.15,xps,0.1,north,1.2,1.5,0.85,2.0,22.946,24.489,1.0,-1.77,6.321,0.0
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,0.0,aerated_concrete,0.1,mud_brick,0.15,xps,0.15,west,1.8,0.9,0.45,3.5,23.345,27.303,1.0,-1.664,10.002,0.0
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,180.0,brick,0.23,brick,0.23,mineral_wool,0.1,north,0.9,1.2,0.55,1.2,22.8,24.703,1.0,-1.754,8.346,0.0
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,90.0,puf_sandwich_panel,0.15,concrete,0.2,eps,0.05,south,1.2,0.9,0.65,1.6,23.395,27.382,1.0,-1.661,10.755,0.0
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,0.0,mud_brick,0.45,aerated_concrete,0.2,mineral_wool,0.1,south,0.6,0.6,0.75,2.6,21.811,22.886,1.0,-1.77,6.521,0.0
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,90.0,plywood,0.019,rcc_slab,0.2,eps,0.025,north,0.6,0.6,0.35,1.2,24.884,30.562,1.0,-1.663,7.386,0.0
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,90.0,puf_sandwich_panel,0.075,puf_sandwich_panel,0.075,xps,0.15,south,1.5,0.9,0.65,2.0,22.919,30.119,1.0,-1.429,12.008,0.0238
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,45.0,timber,0.15,rcc_slab,0.1,eps,0.15,south,1.8,0.9,0.55,1.2,23.239,26.802,1.0,-1.674,11.749,0.0
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,135.0,concrete,0.1,mud_brick,0.15,xps,0.05,east,1.5,0.9,0.35,5.8,24.331,28.202,1.0,-1.722,7.545,0.0
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,180.0,mud_brick,0.3,timber,0.1,eps,0.05,north,0.6,1.5,0.85,2.6,23.409,25.68,1.0,-1.755,8.283,0.0
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,0.0,timber,0.2,gi_sheet,0.002,sheep_wool,0.1,north,1.2,1.5,0.35,5.8,22.824,26.415,1.0,-1.652,8.079,0.0
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,90.0,timber,0.15,concrete,0.2,mineral_wool,0.05,east,1.5,0.6,0.35,5.8,23.158,26.355,1.0,-1.703,8.473,0.0
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,0.0,stone,0.3,puf_sandwich_panel,0.15,mineral_wool,0.15,west,1.8,0.9,0.45,3.5,23.162,25.089,1.0,-1.765,7.088,0.0
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,0.0,mud_brick,0.45,brick,0.23,eps,0.025,east,0.9,0.9,0.75,5.8,23.724,25.795,1.0,-1.772,5.775,0.0
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,135.0,mud_brick,0.15,aerated_concrete,0.1,mineral_wool,0.15,south,1.2,1.5,0.75,1.6,24.194,27.61,1.0,-1.721,8.991,0.0
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,90.0,gi_sheet,0.002,aerated_concrete,0.1,eps,0.05,west,0.6,1.5,0.55,5.8,24.089,30.716,1.0,-1.519,7.306,0.0
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,180.0,rammed_earth,0.3,puf_sandwich_panel,0.1,eps,0.025,west,1.5,0.9,0.45,3.5,23.61,26.232,1.0,-1.75,6.684,0.0
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,45.0,brick,0.23,puf_sandwich_panel,0.1,sheep_wool,0.05,west,1.8,1.2,0.65,2.0,25.009,28.675,1.0,-1.74,7.993,0.0
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,135.0,rammed_earth,0.45,gi_sheet,0.002,sheep_wool,0.1,east,0.6,0.6,0.35,5.8,22.04,23.332,1.0,-1.767,6.229,0.0
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,45.0,mud_brick,0.3,mud_brick,0.25,xps,0.05,west,1.8,1.2,0.55,2.0,24.335,26.996,1.0,-1.761,7.037,0.0
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,0.0,timber,0.2,concrete,0.2,eps,0.025,north,0.6,1.5,0.85,5.8,24.273,28.139,1.0,-1.711,7.899,0.0
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,90.0,stone,0.15,concrete,0.15,mineral_wool,0.15,south,0.9,0.6,0.55,5.8,22.676,24.697,1.0,-1.749,7.171,0.0
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,135.0,rammed_earth,0.15,concrete,0.2,mineral_wool,0.05,south,1.5,1.2,0.85,2.0,25.572,29.751,1.0,-1.737,7.88,0.0
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,0.0,gi_sheet,0.002,gi_sheet,0.002,eps,0.2,north,1.8,0.9,0.45,2.0,23.321,29.347,1.0,-1.492,9.259,0.0
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,135.0,gi_sheet,0.002,mud_brick,0.15,eps,0.2,north,1.8,0.9,0.85,1.6,23.743,28.183,1.0,-1.631,10.038,0.0
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,135.0,plywood,0.03,mud_brick,0.25,eps,0.1,east,1.8,1.2,0.75,5.8,25.153,30.73,1.0,-1.67,11.129,0.006
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,135.0,aerated_concrete,0.3,brick,0.23,mineral_wool,0.05,west,0.6,0.9,0.65,2.0,22.77,25.267,1.0,-1.723,8.322,0.0
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,180.0,stone,0.3,gi_sheet,0.002,xps,0.15,west,1.5,1.5,0.65,5.8,23.37,25.415,1.0,-1.764,6.104,0.0
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,0.0,puf_sandwich_panel,0.05,aerated_concrete,0.1,sheep_wool,0.1,west,0.9,1.5,0.45,5.8,23.034,29.313,1.0,-1.48,9.875,0.0
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,135.0,brick,0.345,rcc_slab,0.1,sheep_wool,0.1,west,1.5,1.2,0.85,2.0,23.521,25.563,1.0,-1.762,7.017,0.0
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,135.0,timber,0.2,mud_brick,0.15,sheep_wool,0.1,south,1.8,0.6,0.55,3.5,22.99,26.095,1.0,-1.695,8.828,0.0
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,180.0,stone,0.3,aerated_concrete,0.1,none,0.0,west,1.8,1.5,0.65,1.2,27.645,33.228,0.9345,-1.764,5.397,0.0
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,90.0,gi_sheet,0.002,gi_sheet,0.002,xps,0.1,south,1.2,1.5,0.85,1.6,25.607,36.838,0.869,-1.485,10.941,0.0893
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,45.0,concrete,0.2,concrete,0.15,mineral_wool,0.1,west,0.9,1.5,0.35,5.8,23.43,25.881,1.0,-1.753,6.546,0.0
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,45.0,timber,0.15,mud_brick,0.25,eps,0.025,north,0.9,1.2,0.55,3.5,23.962,27.765,1.0,-1.703,7.942,0.0
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,135.0,stone,0.45,puf_sandwich_panel,0.075,eps,0.1,east,1.5,0.6,0.55,1.6,22.244,23.463,1.0,-1.776,5.72,0.0
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,135.0,timber,0.2,puf_sandwich_panel,0.075,eps,0.025,west,0.9,1.2,0.35,2.6,22.649,26.074,1.0,-1.65,8.606,0.0
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,180.0,rammed_earth,0.45,mud_brick,0.15,xps,0.05,east,1.8,1.2,0.55,1.2,24.274,26.678,1.0,-1.768,7.548,0.0
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,0.0,stone,0.3,gi_sheet,0.002,none,0.0,east,1.5,1.5,0.45,1.6,28.703,35.65,0.7798,-1.764,4.98,0.0
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,180.0,plywood,0.03,brick,0.115,mineral_wool,0.05,south,0.6,1.2,0.75,3.5,23.973,29.236,1.0,-1.61,8.39,0.0
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,45.0,mud_brick,0.15,stone,0.3,eps,0.1,south,1.2,1.2,0.65,2.6,23.849,26.535,1.0,-1.749,9.112,0.0
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,0.0,concrete,0.1,stone,0.15,eps,0.05,east,0.6,0.6,0.65,5.8,24.247,27.852,1.0,-1.729,7.459,0.0
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,90.0,gi_sheet,0.002,concrete,0.1,xps,0.1,east,0.6,0.9,0.45,2.6,22.966,27.175,1.0,-1.612,8.514,0.0
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,135.0,timber,0.1,aerated_concrete,0.1,eps,0.05,east,1.8,1.5,0.35,1.2,24.314,30.233,1.0,-1.601,11.038,0.006
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,45.0,mud_brick,0.45,puf_sandwich_panel,0.15,eps,0.1,west,1.5,0.6,0.85,5.8,22.606,24.123,1.0,-1.768,6.252,0.0
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,0.0,concrete,0.15,aerated_concrete,0.2,sheep_wool,0.05,south,1.8,0.6,0.45,1.6,24.188,27.585,1.0,-1.734,8.266,0.0
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,45.0,brick,0.23,mud_brick,0.15,mineral_wool,0.15,north,1.2,1.5,0.65,5.8,23.245,25.518,1.0,-1.75,6.925,0.0
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,90.0,plywood,0.012,stone,0.15,mineral_wool,0.15,east,0.9,0.9,0.75,5.8,22.888,26.408,1.0,-1.657,9.51,0.0
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,45.0,stone,0.3,aerated_concrete,0.1,eps,0.1,west,0.6,0.9,0.75,5.8,22.872,24.615,1.0,-1.767,5.995,0.0
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,45.0,brick,0.345,concrete,0.15,eps,0.05,north,1.2,1.5,0.35,2.6,23.547,25.734,1.0,-1.763,6.354,0.0
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,0.0,rammed_earth,0.3,timber,0.15,eps,0.05,west,1.2,0.6,0.35,1.2,23.114,25.325,1.0,-1.753,7.268,0.0
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,45.0,stone,0.45,concrete,0.2,xps,0.05,south,1.8,1.5,0.35,5.8,23.912,25.98,1.0,-1.777,5.463,0.0
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,180.0,plywood,0.05,mud_brick,0.15,xps,0.1,north,1.2,0.9,0.45,5.8,22.773,26.435,1.0,-1.64,9.406,0.0
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,180.0,brick,0.23,timber,0.15,sheep_wool,0.15,south,0.6,0.9,0.55,5.8,22.155,23.883,1.0,-1.746,7.417,0.0
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,90.0,mud_brick,0.45,concrete,0.2,sheep_wool,0.05,south,0.6,1.2,0.45,2.6,23.01,24.672,1.0,-1.772,6.006,0.0
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,45.0,puf_sandwich_panel,0.1,timber,0.1,xps,0.05,south,0.9,0.6,0.75,2.6,22.305,26.983,1.0,-1.488,11.068,0.0
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,0.0,puf_sandwich_panel,0.075,aerated_concrete,0.1,xps,0.15,east,0.6,1.5,0.55,2.6,21.617,25.124,1.0,-1.493,10.292,0.0
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,135.0,mud_brick,0.3,rcc_slab,0.1,none,0.0,east,0.6,0.6,0.55,3.5,27.797,33.536,0.9107,-1.758,6.2,0.0
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,0.0,gi_sheet,0.002,brick,0.23,sheep_wool,0.1,north,1.8,0.9,0.35,3.5,23.905,28.475,1.0,-1.664,7.98,0.0
