site,latitude,longitude,zone,length_m,width_m,height_m,orientation_deg,wall_material,wall_thickness_m,roof_material,roof_thickness_m,insulation_material,insulation_thickness_m,window_wall,window_width_m,window_height_m,window_shgc,window_u_w_m2k,hot_mean_c,hot_max_c,hot_comfort_fraction,cold_min_c,cold_mean_c,cold_comfort_fraction
Kolkata,22.5726,88.3639,warm_humid,3.0,3.0,2.6,90.0,rammed_earth,0.3,concrete,0.1,sheep_wool,0.1,south,1.5,1.5,0.35,1.6,33.207,34.949,0.1726,17.432,24.982,0.9762
Kolkata,22.5726,88.3639,warm_humid,3.0,3.0,2.6,90.0,rammed_earth,0.3,gi_sheet,0.002,sheep_wool,0.05,west,1.8,0.6,0.85,1.6,33.577,35.524,0.119,17.435,24.426,0.9762
Kolkata,22.5726,88.3639,warm_humid,3.0,3.0,2.6,135.0,timber,0.15,rcc_slab,0.2,eps,0.2,east,1.5,0.9,0.85,1.2,33.583,35.718,0.0833,17.469,28.323,0.9881
Kolkata,22.5726,88.3639,warm_humid,3.0,3.0,2.6,90.0,aerated_concrete,0.2,concrete,0.1,sheep_wool,0.15,east,1.8,1.2,0.65,3.5,33.473,35.736,0.0952,17.482,27.956,0.9881
Kolkata,22.5726,88.3639,warm_humid,3.0,3.0,2.6,90.0,gi_sheet,0.002,timber,0.15,eps,0.05,north,0.6,0.9,0.65,1.6,33.535,38.001,0.3036,17.581,24.935,0.994
Kolkata,22.5726,88.3639,warm_humid,3.0,3.0,2.6,90.0,mud_brick,0.15,aerated_concrete,0.2,mineral_wool,0.05,east,1.8,0.9,0.45,5.8,33.271,35.394,0.119,17.455,25.304,0.9821
Kolkata,22.5726,88.3639,warm_humid,3.0,3.0,2.6,180.0,mud_brick,0.3,brick,0.23,sheep_wool,0.15,north,1.2,1.2,0.55,3.5,32.345,33.604,0.244,17.428,24.989,0.9702
Kolkata,22.5726,88.3639,warm_humid,3.0,3.0,2.6,45.0,brick,0.345,brick,0.115,xps,0.1,west,1.2,1.2,0.75,2.0,33.437,35.149,0.2024,17.427,24.36,0.9702
Kolkata,22.5726,88.3639,warm_humid,3.0,3.0,2.6,45.0,brick,0.115,rcc_slab,0.25,xps,0.1,south,0.6,1.5,0.35,5.8,32.85,34.593,0.1667,17.446,24.868,0.9821
Kolkata,22.5726,88.3639,warm_humid,3.0,3.0,2.6,45.0,stone,0.15,mud_brick,0.15,eps,0.1,east,1.2,0.9,0.55,1.6,33.092,34.833,0.1548,17.438,24.667,0.9762
Kolkata,22.5726,88.3639,warm_humid,3.0,3.0,2.6,0.0,stone,0.45,gi_sheet,0.002,sheep_wool,0.1,west,1.5,0.6,0.55,2.6,32.234,33.48,0.3512,17.417,23.154,0.9524
Kolkata,22.5726,88.3639,warm_humid,3.0,3.0,2.6,180.0,brick,0.345,stone,0.3,sheep_wool,0.15,south,1.2,0.9,0.85,1.6,32.398,33.704,0.2798,17.422,23.657,0.9643
Kolkata,22.5726,88.3639,warm_humid,3.0,3.0,2.6,90.0,brick,0.115,stone,0.3,xps,0.05,south,0.9,1.5,0.85,5.8,34.426,37.046,0.0833,17.44,25.412,0.9821
Kolkata,22.5726,88.3639,warm_humid,3.0,3.0,2.6,0.0,rammed_earth,0.15,mud_brick,0.15,none,0.0,east,0.6,0.9,0.55,1.6,35.497,40.261,0.0952,17.449,24.05,0.9762
Kolkata,22.5726,88.3639,warm_humid,3.0,3.0,2.6,45.0,plywood,0.05,rcc_slab,0.15,sheep_wool,0.1,west,1.5,1.5,0.55,1.6,34.612,38.875,0.0893,17.505,26.126,0.9881
Kolkata,22.5726,88.3639,warm_humid,3.0,3.0,2.6,135.0,aerated_concrete,0.3,mud_brick,0.15,eps,0.05,east,1.8,0.9,0.75,3.5,34.137,36.812,0.0774,17.464,27.476,0.9881
Kolkata,22.5726,88.3639,warm_humid,3.0,3.0,2.6,90.0,stone,0.45,rcc_slab,0.15,eps,0.15,south,1.8,1.2,0.65,5.8,32.903,34.432,0.2321,17.416,23.472,0.9524
Kolkata,22.5726,88.3639,warm_humid,3.0,3.0,2.6,135.0,aerated_concrete,0.3,timber,0.1,eps,0.05,west,1.5,0.9,0.75,3.5,33.613,35.986,0.0952,17.479,25.5,0.9881
Kolkata,22.5726,88.3639,warm_humid,3.0,3.0,2.6,135.0,gi_sheet,0.002,aerated_concrete,0.2,mineral_wool,0.15,east,1.8,0.9,0.55,2.0,33.699,37.717,0.1905,17.557,26.971,0.9762
Kolkata,22.5726,88.3639,warm_humid,3.0,3.0,2.6,135.0,plywood,0.03,concrete,0.1,mineral_wool,0.05,east,0.9,1.5,0.75,1.2,34.607,39.423,0.1369,17.533,27.407,0.9167
Kolkata,22.5726,88.3639,warm_humid,3.0,3.0,2.6,0.0,aerated_concrete,0.2,stone,0.3,sheep_wool,0.1,north,1.8,0.9,0.45,1.2,32.954,34.623,0.1488,17.45,25.189,0.9821
Kolkata,22.5726,88.3639,warm_humid,3.0,3.0,2.6,180.0,gi_sheet,0.002,rcc_slab,0.1,none,0.0,north,0.9,0.6,0.35,1.2,36.262,48.829,0.3869,14.332,23.589,0.5119
Kolkata,22.5726,88.3639,warm_humid,3.0,3.0,2.6,180.0,gi_sheet,0.002,aerated_concrete,0.2,xps,0.1,east,1.8,0.9,0.55,1.2,34.14,39.14,0.1786,17.569,26.513,0.994
Kolkata,22.5726,88.3639,warm_humid,3.0,3.0,2.6,135.0,rammed_earth,0.15,puf_sandwich_panel,0.075,eps,0.2,north,1.5,1.2,0.35,2.6,32.563,34.141,0.2321,17.462,25.31,0.9881
Kolkata,22.5726,88.3639,warm_humid,3.0,3.0,2.6,180.0,mud_brick,0.15,puf_sandwich_panel,0.1,eps,0.05,south,1.2,0.6,0.65,3.5,33.043,34.949,0.1429,17.459,24.826,0.9881
Kolkata,22.5726,88.3639,warm_humid,3.0,3.0,2.6,180.0,timber,0.1,concrete,0.15,eps,0.2,north,1.2,1.2,0.65,3.5,32.882,34.781,0.1845,17.488,27.292,0.9881
Kolkata,22.5726,88.3639,warm_humid,3.0,3.0,2.6,0.0,puf_sandwich_panel,0.1,puf_sandwich_panel,0.075,eps,0.2,east,1.8,0.6,0.45,1.6,32.317,34.771,0.4405,17.659,26.614,0.994
Kolkata,22.5726,88.3639,warm_humid,3.0,3.0,2.6,180.0,rammed_earth,0.15,mud_brick,0.15,xps,0.15,north,0.9,1.5,0.85,3.5,33.116,34.864,0.1369,17.45,26.767,0.9821
Kolkata,22.5726,88.3639,warm_humid,3.0,3.0,2.6,0.0,mud_brick,0.45,stone,0.3,xps,0.05,north,1.8,0.6,0.85,1.6,32.634,34.056,0.2321,17.418,23.298,0.9583
Kolkata,22.5726,88.3639,warm_humid,3.0,3.0,2.6,45.0,aerated_concrete,0.3,rcc_slab,0.15,sheep_wool,0.05,north,1.8,0.9,0.75,1.2,34.153,36.595,0.0714,17.461,25.694,0.9881
Kolkata,22.5726,88.3639,warm_humid,3.0,3.0,2.6,45.0,puf_sandwich_panel,0.1,stone,0.3,mineral_wool,0.05,east,0.9,0.9,0.45,5.8,32.598,34.308,0.244,17.467,25.307,0.9881
Kolkata,22.5726,88.3639,warm_humid,3.0,3.0,2.6,0.0,brick,0.345,stone,0.15,xps,0.15,east,0.9,0.9,0.65,2.0,32.103,33.241,0.3512,17.425,23.937,0.9702
Kolkata,22.5726,88.3639,warm_humid,3.0,3.0,2.6,45.0,timber,0.2,rcc_slab,0.25,mineral_wool,0.1,north,0.6,1.2,0.85,2.0,32.825,34.463,0.1607,17.456,25.32,0.9881
Kolkata,22.5726,88.3639,warm_humid,3.0,3.0,2.6,0.0,aerated_concrete,0.2,concrete,0.2,sheep_wool,0.15,west,1.2,1.5,0.45,5.8,33.243,35.584,0.119,17.465,25.691,0.9881
Kolkata,22.5726,88.3639,warm_humid,3.0,3.0,2.6,90.0,timber,0.1,brick,0.23,xps,0.1,north,1.8,1.5,0.85,1.6,35.303,38.476,0.0595,17.48,26.916,0.9881
Kolkata,22.5726,88.3639,warm_humid,3.0,3.0,2.6,90.0,mud_brick,0.15,timber,0.15,sheep_wool,0.05,north,1.5,0.6,0.75,3.5,33.576,35.793,0.0774,17.455,24.919,0.9821
Kolkata,22.5726,88.3639,warm_humid,3.0,3.0,2.6,90.0,plywood,0.019,stone,0.15,eps,0.1,south,1.2,1.5,0.45,5.8,33.682,37.409,0.1548,17.505,25.589,0.9881
Kolkata,22.5726,88.3639,warm_humid,3.0,3.0,2.6,90.0,concrete,0.1,concrete,0.15,eps,0.2,north,1.5,1.2,0.35,5.8,32.765,34.498,0.1845,17.453,24.245,0.9821
Kolkata,22.5726,88.3639,warm_humid,3.0,3.0,2.6,90.0,gi_sheet,0.002,timber,0.15,mineral_wool,0.05,west,1.2,0.6,0.35,3.5,33.36,37.709,0.3155,17.577,24.683,0.994
Kolkata,22.5726,88.3639,warm_humid,3.0,3.0,2.6,135.0,timber,0.2,aerated_concrete,0.2,eps,0.2,west,0.6,1.5,0.85,1.2,32.802,34.533,0.1726,17.488,26.062,0.9881
Kolkata,22.5726,88.3639,warm_humid,3.0,3.0,2.6,90.0,concrete,0.3,concrete,0.2,sheep_wool,0.1,west,1.2,1.5,0.35,1.2,32.594,33.958,0.2262,17.424,23.643,0.9702
Kolkata,22.5726,88.3639,warm_humid,3.0,3.0,2.6,180.0,plywood,0.019,brick,0.23,sheep_wool,0.1,north,0.6,1.2,0.45,1.2,32.988,35.275,0.2024,17.499,25.889,0.9881
Kolkata,22.5726,88.3639,warm_humid,3.0,3.0,2.6,180.0,mud_brick,0.45,stone,0.15,xps,0.15,west,1.2,0.6,0.85,1.2,31.813,32.866,0.3929,17.42,23.392,0.9643
Kolkata,22.5726,88.3639,warm_humid,3.0,3.0,2.6,0.0,aerated_concrete,0.2,concrete,0.1,eps,0.2,south,1.8,1.5,0.35,3.5,32.769,34.64,0.2083,17.482,26.805,0.9881
Kolkata,22.5726,88.3639,warm_humid,3.0,3.0,2.6,180.0,gi_sheet,0.002,rcc_slab,0.1,eps,0.15,east,0.9,1.2,0.35,2.6,33.113,36.241,0.2262,17.533,25.508,0.994
Kolkata,22.5726,88.3639,warm_humid,3.0,3.0,2.6,45.0,concrete,0.2,mud_brick,0.25,eps,0.15,north,1.8,0.6,0.85,2.6,33.012,34.55,0.2083,17.432,24.255,0.9762
Kolkata,22.5726,88.3639,warm_humid,3.0,3.0,2.6,135.0,plywood,0.012,puf_sandwich_panel,0.075,none,0.0,east,0.9,0.6,0.75,1.2,35.266,45.883,0.4167,15.843,24.106,0.6369
Kolkata,22.5726,88.3639,warm_humid,3.0,3.0,2.6,45.0,timber,0.2,timber,0.1,sheep_wool,0.15,north,1.8,0.6,0.85,2.6,33.2,35.307,0.1429,17.496,25.964,0.9881
Kolkata,22.5726,88.3639,warm_humid,3.0,3.0,2.6,135.0,rammed_earth,0.15,timber,0.15,xps,0.15,south,1.5,1.5,0.75,5.8,34.445,37.487,0.0774,17.458,25.001,0.9881
Kolkata,22.5726,88.3639,warm_humid,3.0,3.0,2.6,135.0,plywood,0.03,aerated_concrete,0.2,xps,0.05,north,1.2,0.9,0.45,5.8,33.34,37.287,0.2917,17.57,25.305,0.994
Kolkata,22.5726,88.3639,warm_humid,3.0,3.0,2.6,45.0,concrete,0.15,stone,0.15,sheep_wool,0.05,north,0.6,1.5,0.55,1.2,33.779,36.003,0.0833,17.44,24.357,0.9762
Kolkata,22.5726,88.3639,warm_humid,3.0,3.0,2.6,0.0,mud_brick,0.3,timber,0.1,eps,0.2,south,0.9,0.6,0.35,1.6,31.682,32.617,0.5298,17.432,24.508,0.9762
Kolkata,22.5726,88.3639,warm_humid,3.0,3.0,2.6,180.0,rammed_earth,0.3,brick,0.115,sheep_wool,0.1,east,1.2,1.5,0.45,2.6,33.251,35.022,0.1667,17.432,24.954,0.9762
Kolkata,22.5726,88.3639,warm_humid,3.0,3.0,2.6,90.0,timber,0.2,timber,0.15,eps,0.2,north,0.6,0.6,0.85,2.0,32.126,33.505,0.375,17.49,25.861,0.9881
Kolkata,22.5726,88.3639,warm_humid,3.0,3.0,2.6,0.0,timber,0.2,mud_brick,0.25,mineral_wool,0.15,north,1.8,0.9,0.35,2.6,32.493,33.985,0.2381,17.461,25.213,0.9881
Kolkata,22.5726,88.3639,warm_humid,3.0,3.0,2.6,45.0,aerated_concrete,0.1,concrete,0.2,none,0.0,west,1.8,0.6,0.45,5.8,36.09,42.734,0.119,17.479,24.672,0.9881
Kolkata,22.5726,88.3639,warm_humid,3.0,3.0,2.6,45.0,plywood,0.05,gi_sheet,0.002,mineral_wool,0.15,west,0.9,1.5,0.75,1.6,34.095,39.194,0.1667,17.584,26.523,0.994
Kolkata,22.5726,88.3639,warm_humid,3.0,3.0,2.6,135.0,puf_sandwich_panel,0.15,aerated_concrete,0.2,mineral_wool,0.05,south,1.5,1.2,0.35,5.8,33.0,36.803,0.3214,17.582,25.456,0.994
Kolkata,22.5726,88.3639,warm_humid,3.0,3.0,2.6,135.0,concrete,0.1,puf_sandwich_panel,0.1,mineral_wool,0.05,north,1.8,0.9,0.85,2.0,34.336,37.188,0.0655,17.471,25.903,0.9881
Kolkata,22.5726,88.3639,warm_humid,3.0,3.0,2.6,90.0,puf_sandwich_panel,0.075,concrete,0.2,xps,0.15,east,1.8,0.9,0.35,1.2,32.37,33.953,0.2798,17.498,27.035,0.9881
Kolkata,22.5726,88.3639,warm_humid,3.0,3.0,2.6,90.0,puf_sandwich_panel,0.1,mud_brick,0.25,xps,0.15,south,1.8,0.6,0.45,1.6,32.613,34.578,0.2381,17.496,26.597,0.9881
Kolkata,22.5726,88.3639,warm_humid,3.0,3.0,2.6,45.0,plywood,0.05,timber,0.1,eps,0.05,south,1.2,0.6,0.55,1.2,33.53,37.845,0.2679,17.578,26.321,0.994
Kolkata,22.5726,88.3639,warm_humid,3.0,3.0,2.6,0.0,plywood,0.019,gi_sheet,0.002,none,0.0,south,1.5,0.6,0.35,2.0,36.55,50.644,0.4167,15.142,24.405,0.5238
Kolkata,22.5726,88.3639,warm_humid,3.0,3.0,2.6,180.0,concrete,0.1,stone,0.15,sheep_wool,0.05,east,1.2,1.2,0.55,1.6,34.406,37.284,0.0774,17.451,25.404,0.9821
Kolkata,22.5726,88.3639,warm_humid,3.0,3.0,2.6,90.0,aerated_concrete,0.1,puf_sandwich_panel,0.075,sheep_wool,0.1,north,1.2,0.9,0.85,5.8,33.365,36.527,0.244,17.558,25.766,0.994
Kolkata,22.5726,88.3639,warm_humid,3.0,3.0,2.6,45.0,brick,0.115,timber,0.1,eps,0.1,east,0.6,0.9,0.75,2.6,33.115,35.135,0.131,17.467,25.408,0.9881
Kolkata,22.5726,88.3639,warm_humid,3.0,3.0,2.6,180.0,gi_sheet,0.002,stone,0.3,eps,0.15,east,1.5,1.5,0.65,2.0,34.688,37.984,0.0714,17.465,26.653,0.9881
Kolkata,22.5726,88.3639,warm_humid,3.0,3.0,2.6,180.0,stone,0.3,rcc_slab,0.15,mineral_wool,0.15,east,1.8,0.6,0.65,1.2,32.559,33.893,0.2321,17.422,24.008,0.9643
Kolkata,22.5726,88.3639,warm_humid,3.0,3.0,2.6,45.0,plywood,0.012,timber,0.15,none,0.0,west,0.9,0.9,0.55,2.0,35.51,45.975,0.381,15.95,23.899,0.7143
Kolkata,22.5726,88.3639,warm_humid,3.0,3.0,2.6,90.0,timber,0.2,stone,0.3,eps,0.2,north,0.6,0.6,0.35,1.2,31.679,32.68,0.6012,17.448,24.958,0.9821
Kolkata,22.5726,88.3639,warm_humid,3.0,3.0,2.6,180.0,stone,0.3,aerated_concrete,0.1,none,0.0,south,1.2,1.2,0.45,2.6,35.05,38.294,0.0714,17.424,23.292,0.9464
Kolkata,22.5726,88.3639,warm_humid,3.0,3.0,2.6,135.0,brick,0.23,timber,0.15,eps,0.05,east,0.6,0.6,0.85,2.0,33.066,34.829,0.1548,17.439,24.896,0.9762
Kolkata,22.5726,88.3639,warm_humid,3.0,3.0,2.6,90.0,concrete,0.15,rcc_slab,0.25,xps,0.15,south,1.5,1.2,0.35,1.6,32.966,34.618,0.1905,17.436,24.922,0.9762
Kolkata,22.5726,88.3639,warm_humid,3.0,3.0,2.6,90.0,brick,0.23,aerated_concrete,0.1,eps,0.025,north,1.8,0.9,0.55,3.5,34.171,36.63,0.0774,17.441,24.609,0.9821
Kolkata,22.5726,88.3639,warm_humid,3.0,3.0,2.6,90.0,aerated_concrete,0.3,concrete,0.2,mineral_wool,0.15,east,1.8,1.2,0.75,2.0,33.506,35.376,0.1012,17.454,28.416,0.9583
Kolkata,22.5726,88.3639,warm_humid,3.0,3.0,2.6,135.0,puf_sandwich_panel,0.15,aerated_concrete,0.2,sheep_wool,0.05,north,0.6,0.9,0.45,5.8,32.32,34.779,0.4226,17.586,26.097,0.994
Kolkata,22.5726,88.3639,warm_humid,3.0,3.0,2.6,90.0,mud_brick,0.3,timber,0.15,xps,0.05,north,1.2,1.2,0.35,5.8,32.692,34.211,0.2083,17.432,23.861,0.9762
Kolkata,22.5726,88.3639,warm_humid,3.0,3.0,2.6,180.0,gi_sheet,0.002,puf_sandwich_panel,0.075,xps,0.05,west,1.8,1.5,0.55,1.2,34.639,40.515,0.3036,17.639,25.805,0.994
Kolkata,22.5726,88.3639,warm_humid,3.0,3.0,2.6,45.0,mud_brick,0.45,aerated_concrete,0.1,sheep_wool,0.15,north,0.6,0.9,0.65,2.0,31.728,32.732,0.4048,17.422,23.4,0.9643
Kolkata,22.5726,88.3639,warm_humid,3.0,3.0,2.6,90.0,rammed_earth,0.45,concrete,0.1,eps,0.2,west,0.6,0.6,0.45,2.0,31.336,32.183,0.8274,17.422,23.249,0.9643
Kolkata,22.5726,88.3639,warm_humid,3.0,3.0,2.6,90.0,mud_brick,0.15,aerated_concrete,0.1,eps,0.15,west,1.2,0.9,0.75,2.0,33.029,34.758,0.125,17.456,25.227,0.9881
Kolkata,22.5726,88.3639,warm_humid,3.0,3.0,2.6,135.0,aerated_concrete,0.2,gi_sheet,0.002,sheep_wool,0.05,west,0.6,0.9,0.85,1.6,33.42,36.199,0.1667,17.507,25.565,0.9881
Kolkata,22.5726,88.3639,warm_humid,3.0,3.0,2.6,45.0,aerated_concrete,0.3,timber,0.1,mineral_wool,0.15,east,1.8,1.2,0.65,1.6,33.672,35.836,0.0714,17.477,27.111,0.9881
Kolkata,22.5726,88.3639,warm_humid,3.0,3.0,2.6,45.0,concrete,0.2,concrete,0.1,xps,0.15,north,1.2,1.5,0.75,3.5,33.533,35.364,0.131,17.436,24.477,0.9762
Kolkata,22.5726,88.3639,warm_humid,3.0,3.0,2.6,45.0,stone,0.45,stone,0.3,eps,0.05,north,1.8,0.6,0.85,3.5,32.629,34.074,0.244,17.414,22.45,0.9464
Kolkata,22.5726,88.3639,warm_humid,3.0,3.0,2.6,180.0,timber,0.1,brick,0.23,xps,0.05,west,0.9,1.5,0.35,2.0,33.307,35.628,0.1429,17.479,25.399,0.9881
Kolkata,22.5726,88.3639,warm_humid,3.0,3.0,2.6,45.0,mud_brick,0.3,concrete,0.15,eps,0.025,west,1.8,0.6,0.75,1.2,34.268,36.579,0.0893,17.429,24.355,0.9702
Kolkata,22.5726,88.3639,warm_humid,3.0,3.0,2.6,135.0,timber,0.15,puf_sandwich_panel,0.05,eps,0.1,east,1.8,1.5,0.85,2.0,35.604,40.774,0.0714,17.529,31.244,0.5536
Kolkata,22.5726,88.3639,warm_humid,3.0,3.0,2.6,0.0,puf_sandwich_panel,0.1,aerated_concrete,0.1,eps,0.2,east,1.5,0.9,0.55,2.0,32.818,35.522,0.3393,17.615,26.682,0.994
Kolkata,22.5726,88.3639,warm_humid,3.0,3.0,2.6,180.0,rammed_earth,0.45,concrete,0.2,eps,0.15,south,1.2,1.5,0.55,2.6,32.28,33.544,0.3155,17.421,23.41,0.9643
Kolkata,22.5726,88.3639,warm_humid,3.0,3.0,2.6,45.0,puf_sandwich_panel,0.15,aerated_concrete,0.1,sheep_wool,0.1,east,0.6,0.9,0.35,1.2,32.134,34.454,0.4821,17.618,26.468,0.994
Kolkata,22.5726,88.3639,warm_humid,3.0,3.0,2.6,135.0,timber,0.1,concrete,0.15,xps,0.1,west,1.8,0.6,0.85,3.5,33.407,35.691,0.131,17.488,25.633,0.9881
Kolkata,22.5726,88.3639,warm_humid,3.0,3.0,2.6,90.0,aerated_concrete,0.2,aerated_concrete,0.1,sheep_wool,0.15,north,1.5,0.9,0.65,5.8,33.09,35.319,0.1786,17.501,25.543,0.9881
Kolkata,22.5726,88.3639,warm_humid,3.0,3.0,2.6,0.0,gi_sheet,0.002,puf_sandwich_panel,0.15,eps,0.2,east,1.8,0.9,0.65,3.5,33.81,38.526,0.2976,17.625,26.098,0.994
Kolkata,22.5726,88.3639,warm_humid,3.0,3.0,2.6,90.0,mud_brick,0.3,concrete,0.15,sheep_wool,0.05,east,0.9,0.6,0.55,3.5,32.817,34.342,0.2143,17.428,24.296,0.9702
Kolkata,22.5726,88.3639,warm_humid,3.0,3.0,2.6,90.0,timber,0.2,aerated_concrete,0.1,mineral_wool,0.1,east,0.9,0.9,0.75,2.6,32.752,34.635,0.2024,17.494,26.844,0.9881
Kolkata,22.5726,88.3639,warm_humid,3.0,3.0,2.6,45.0,stone,0.3,rcc_slab,0.1,mineral_wool,0.15,south,1.8,1.2,0.65,2.6,33.327,34.969,0.2083,17.423,25.558,0.9643
Kolkata,22.5726,88.3639,warm_humid,3.0,3.0,2.6,135.0,puf_sandwich_panel,0.05,concrete,0.15,xps,0.05,east,0.6,1.5,0.65,2.6,33.368,36.355,0.1667,17.52,26.941,0.994
Kolkata,22.5726,88.3639,warm_humid,3.0,3.0,2.6,45.0,puf_sandwich_panel,0.15,aerated_concrete,0.2,xps,0.15,south,1.2,1.5,0.45,1.2,33.055,36.17,0.256,17.58,28.456,0.8929
Kolkata,22.5726,88.3639,warm_humid,3.0,3.0,2.6,135.0,plywood,0.012,rcc_slab,0.25,mineral_wool,0.05,west,1.8,0.6,0.35,5.8,33.545,36.452,0.1548,17.484,24.497,0.9881
Kolkata,22.5726,88.3639,warm_humid,3.0,3.0,2.6,135.0,aerated_concrete,0.3,brick,0.23,sheep_wool,0.1,east,0.6,1.2,0.65,2.0,32.753,34.395,0.1786,17.455,26.103,0.9821
Kolkata,22.5726,88.3639,warm_humid,3.0,3.0,2.6,90.0,puf_sandwich_panel,0.15,mud_brick,0.15,xps,0.05,west,1.2,1.2,0.75,5.8,33.555,36.601,0.1667,17.53,25.757,0.994
Kolkata,22.5726,88.3639,warm_humid,3.0,3.0,2.6,180.0,gi_sheet,0.002,rcc_slab,0.2,sheep_wool,0.1,north,1.2,1.5,0.55,2.0,33.709,36.558,0.1429,17.494,26.528,0.9881
Kolkata,22.5726,88.3639,warm_humid,3.0,3.0,2.6,45.0,rammed_earth,0.3,gi_sheet,0.002,sheep_wool,0.1,north,1.2,1.5,0.85,2.0,33.784,35.689,0.119,17.435,24.75,0.9762
Kolkata,22.5726,88.3639,warm_humid,3.0,3.0,2.6,135.0,gi_sheet,0.002,stone,0.3,sheep_wool,0.05,east,0.6,0.9,0.35,1.2,33.515,36.15,0.131,17.465,24.506,0.9881
Kolkata,22.5726,88.3639,warm_humid,3.0,3.0,2.6,0.0,gi_sheet,0.002,stone,0.15,sheep_wool,0.15,north,0.6,1.2,0.75,5.8,33.273,36.252,0.1905,17.502,25.269,0.9881
Kolkata,22.5726,88.3639,warm_humid,3.0,3.0,2.6,180.0,mud_brick,0.3,aerated_concrete,0.2,eps,0.15,west,0.6,1.2,0.45,5.8,31.942,33.008,0.375,17.431,23.978,0.9762
Kolkata,22.5726,88.3639,warm_humid,3.0,3.0,2.6,135.0,timber,0.2,timber,0.1,eps,0.1,west,1.8,1.2,0.75,2.0,34.257,37.082,0.0714,17.498,26.238,0.9881
Kolkata,22.5726,88.3639,warm_humid,3.0,3.0,2.6,45.0,concrete,0.3,aerated_concrete,0.1,eps,0.2,south,1.8,1.5,0.55,1.6,33.552,35.321,0.1786,17.429,26.563,0.9702
Kolkata,22.5726,88.3639,warm_humid,3.0,3.0,2.6,0.0,gi_sheet,0.002,stone,0.15,sheep_wool,0.1,north,1.5,0.6,0.55,1.6,33.513,36.733,0.1607,17.502,25.381,0.9881
Kolkata,22.5726,88.3639,warm_humid,3.0,3.0,2.6,0.0,rammed_earth,0.45,concrete,0.15,mineral_wool,0.1,north,1.5,1.5,0.55,3.5,32.796,34.265,0.2262,17.422,23.545,0.9643
Kolkata,22.5726,88.3639,warm_humid,3.0,3.0,2.6,45.0,concrete,0.3,gi_sheet,0.002,sheep_wool,0.05,west,0.6,0.9,0.75,2.0,33.354,35.189,0.1667,17.427,23.843,0.9702
