site,latitude,longitude,zone,length_m,width_m,height_m,orientation_deg,wall_material,wall_thickness_m,roof_material,roof_thickness_m,insulation_material,insulation_thickness_m,window_wall,window_width_m,window_height_m,window_shgc,window_u_w_m2k,ach,roof_pitch_deg,hot_mean_c,hot_max_c,hot_comfort_fraction,cold_min_c,cold_mean_c,cold_comfort_fraction
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,180.0,timber,0.15,rcc_slab,0.25,eps,0.15,south,1.2,1.5,0.85,2.0,0.5,30.0,35.45,37.589,0.0655,11.174,23.357,0.9048
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,90.0,brick,0.115,puf_sandwich_panel,0.05,sheep_wool,0.15,west,1.5,1.2,0.35,2.6,6.0,0.0,35.583,38.374,0.0655,11.202,18.552,0.7917
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,135.0,rammed_earth,0.45,gi_sheet,0.002,eps,0.1,north,0.9,0.6,0.55,5.8,6.0,0.0,34.661,36.505,0.0774,11.133,17.459,0.5774
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,135.0,puf_sandwich_panel,0.15,rcc_slab,0.2,xps,0.15,south,0.9,0.6,0.35,3.5,3.0,25.0,34.209,36.227,0.0774,11.224,20.591,0.9167
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,135.0,aerated_concrete,0.2,stone,0.15,xps,0.15,west,0.9,1.5,0.35,1.2,8.0,0.0,35.249,37.745,0.0714,11.194,17.848,0.5536
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,180.0,aerated_concrete,0.3,concrete,0.15,sheep_wool,0.05,west,0.6,0.9,0.65,2.0,3.0,10.0,35.506,37.734,0.0655,11.178,20.264,0.9048
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,0.0,timber,0.2,stone,0.15,mineral_wool,0.15,south,1.2,1.5,0.35,5.8,6.0,20.0,35.458,37.955,0.0714,11.181,18.241,0.6429
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,0.0,plywood,0.019,rcc_slab,0.1,xps,0.05,east,0.6,1.5,0.55,2.0,8.0,30.0,37.115,42.889,0.0774,11.275,17.041,0.3571
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,180.0,plywood,0.019,brick,0.115,xps,0.05,east,0.6,0.9,0.55,5.8,8.0,5.0,36.805,42.395,0.0714,11.295,17.731,0.4524
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,180.0,plywood,0.012,rcc_slab,0.15,sheep_wool,0.15,north,1.5,0.6,0.45,1.6,8.0,5.0,35.875,39.733,0.0655,11.259,18.045,0.506
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,90.0,gi_sheet,0.002,mud_brick,0.15,none,0.0,south,1.5,0.6,0.55,2.6,0.5,30.0,41.414,53.1,0.0833,9.947,17.432,0.3929
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,45.0,mud_brick,0.3,mud_brick,0.25,xps,0.1,west,1.5,0.6,0.55,1.2,10.0,20.0,35.682,38.014,0.0774,11.132,15.929,0.0
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,180.0,aerated_concrete,0.3,brick,0.23,mineral_wool,0.05,north,1.8,1.2,0.85,1.6,10.0,25.0,36.95,40.316,0.0655,11.166,17.805,0.506
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,45.0,concrete,0.3,rcc_slab,0.25,none,0.0,east,0.6,1.5,0.85,1.6,0.5,10.0,40.514,44.987,0.0595,11.129,18.435,0.6607
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,90.0,plywood,0.019,brick,0.115,sheep_wool,0.05,south,1.2,0.6,0.85,2.6,8.0,10.0,37.448,43.968,0.0655,11.294,17.838,0.4464
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,45.0,mud_brick,0.15,rcc_slab,0.25,none,0.0,north,1.8,0.6,0.75,2.6,4.0,0.0,40.31,45.534,0.0595,11.156,18.197,0.5595
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,90.0,concrete,0.2,rcc_slab,0.25,none,0.0,east,0.6,0.9,0.35,1.6,0.5,10.0,40.728,45.617,0.0595,11.139,18.434,0.6071
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,45.0,aerated_concrete,0.1,gi_sheet,0.002,mineral_wool,0.05,west,0.9,1.5,0.65,1.2,1.0,25.0,37.583,43.013,0.0595,11.287,22.393,0.9345
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,180.0,timber,0.15,timber,0.1,mineral_wool,0.1,west,1.5,0.9,0.55,2.0,0.5,30.0,35.113,37.252,0.0655,11.227,23.801,0.9286
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,180.0,concrete,0.3,stone,0.3,eps,0.05,north,1.5,1.5,0.45,5.8,1.0,5.0,35.683,38.095,0.0714,11.129,19.57,0.7679
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,0.0,stone,0.3,stone,0.3,eps,0.05,north,1.2,1.5,0.65,1.6,6.0,0.0,36.113,38.726,0.0714,11.127,17.317,0.5
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,180.0,mud_brick,0.3,aerated_concrete,0.2,eps,0.2,west,1.5,0.6,0.85,3.5,3.0,0.0,34.361,35.988,0.0774,11.143,19.664,0.7798
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,180.0,aerated_concrete,0.2,mud_brick,0.25,eps,0.2,west,0.6,1.2,0.75,2.0,2.0,0.0,34.056,35.532,0.0714,11.187,22.099,0.9048
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,45.0,concrete,0.3,rcc_slab,0.25,eps,0.2,south,1.8,1.2,0.55,2.0,10.0,25.0,36.018,38.558,0.0774,11.126,16.394,0.0655
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,45.0,brick,0.345,gi_sheet,0.002,xps,0.1,south,1.8,1.5,0.85,2.6,10.0,5.0,37.431,40.723,0.0655,11.14,18.396,0.6548
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,0.0,plywood,0.012,brick,0.115,sheep_wool,0.15,south,1.2,0.6,0.65,3.5,2.0,0.0,35.554,39.127,0.0655,11.3,22.786,0.9405
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,90.0,mud_brick,0.15,brick,0.23,xps,0.15,north,0.9,0.9,0.35,1.2,3.0,15.0,34.454,36.125,0.0774,11.154,19.611,0.7976
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,45.0,brick,0.345,rcc_slab,0.25,xps,0.1,north,0.6,0.9,0.55,1.6,10.0,15.0,35.311,37.44,0.0774,11.129,15.895,0.0
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,135.0,timber,0.15,timber,0.1,eps,0.1,north,0.9,0.9,0.35,2.0,0.5,25.0,34.272,36.06,0.0655,11.235,23.892,0.9286
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,0.0,stone,0.3,puf_sandwich_panel,0.15,eps,0.025,east,0.9,1.5,0.55,2.6,6.0,5.0,36.351,38.944,0.0714,11.133,17.221,0.381
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,45.0,mud_brick,0.15,mud_brick,0.15,mineral_wool,0.1,west,0.6,0.9,0.75,3.5,6.0,15.0,35.865,38.453,0.0714,11.159,17.824,0.5655
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,180.0,plywood,0.05,rcc_slab,0.1,sheep_wool,0.05,east,0.9,1.2,0.55,1.2,10.0,25.0,37.287,43.477,0.0714,11.26,16.81,0.3512
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,90.0,gi_sheet,0.002,timber,0.15,eps,0.1,west,1.2,1.2,0.35,2.0,10.0,30.0,36.524,42.153,0.1012,11.325,16.126,0.2738
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,0.0,plywood,0.03,aerated_concrete,0.2,mineral_wool,0.05,east,1.2,0.6,0.65,1.2,2.0,20.0,36.561,41.134,0.0595,11.319,21.177,0.9345
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,135.0,mud_brick,0.45,puf_sandwich_panel,0.15,sheep_wool,0.15,east,1.8,0.9,0.55,1.2,0.5,20.0,33.874,35.642,0.0893,11.127,20.612,0.756
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,45.0,puf_sandwich_panel,0.15,brick,0.23,xps,0.1,east,1.2,0.9,0.65,1.2,1.0,30.0,34.372,36.119,0.0655,11.225,24.182,0.9286
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,180.0,concrete,0.1,mud_brick,0.15,eps,0.1,west,0.6,0.6,0.75,1.6,6.0,15.0,35.804,38.278,0.0655,11.168,17.889,0.5179
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,90.0,plywood,0.03,brick,0.23,xps,0.1,north,0.9,0.9,0.85,2.6,1.0,10.0,35.384,37.73,0.0595,11.23,22.907,0.9286
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,0.0,mud_brick,0.3,aerated_concrete,0.1,eps,0.2,south,0.9,0.9,0.75,5.8,2.0,25.0,34.122,35.733,0.0833,11.136,19.876,0.7738
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,45.0,rammed_earth,0.45,stone,0.3,mineral_wool,0.15,west,0.6,0.9,0.75,5.8,2.0,15.0,33.706,35.37,0.0952,11.123,17.94,0.6071
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,90.0,rammed_earth,0.3,gi_sheet,0.002,xps,0.15,west,0.9,0.6,0.45,5.8,6.0,25.0,34.788,36.657,0.0774,11.138,17.03,0.244
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,180.0,puf_sandwich_panel,0.075,stone,0.3,xps,0.05,south,1.2,1.5,0.75,1.6,1.0,0.0,35.68,38.027,0.0655,11.195,23.348,0.9167
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,0.0,puf_sandwich_panel,0.1,concrete,0.15,eps,0.2,south,0.9,1.5,0.75,5.8,2.0,20.0,34.927,37.325,0.0655,11.253,23.242,0.9345
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,180.0,stone,0.15,puf_sandwich_panel,0.1,none,0.0,east,1.8,1.5,0.75,1.6,1.0,25.0,41.27,48.075,0.0536,11.153,18.573,0.5476
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,180.0,timber,0.15,stone,0.3,sheep_wool,0.1,east,1.5,1.2,0.35,2.0,4.0,5.0,35.761,38.335,0.0714,11.172,19.902,0.8988
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,90.0,timber,0.2,gi_sheet,0.002,eps,0.1,north,1.8,1.5,0.45,2.0,1.0,5.0,35.729,38.29,0.0595,11.243,23.524,0.9345
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,135.0,mud_brick,0.45,gi_sheet,0.002,sheep_wool,0.15,west,1.5,1.2,0.75,1.2,2.0,15.0,34.494,36.433,0.0774,11.128,19.053,0.7024
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,0.0,timber,0.15,timber,0.1,xps,0.15,east,0.6,1.5,0.85,2.6,1.0,25.0,34.776,36.789,0.0655,11.233,23.467,0.9286
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,180.0,rammed_earth,0.15,puf_sandwich_panel,0.1,eps,0.1,north,1.5,0.6,0.55,2.6,6.0,5.0,35.427,37.802,0.0714,11.182,18.745,0.8571
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,0.0,aerated_concrete,0.2,stone,0.3,xps,0.1,west,1.2,0.9,0.35,1.2,4.0,30.0,35.333,37.565,0.0714,11.158,18.885,0.7917
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,90.0,gi_sheet,0.002,puf_sandwich_panel,0.1,eps,0.05,south,0.6,0.6,0.45,1.6,6.0,0.0,36.313,42.121,0.1012,11.426,18.459,0.5179
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,90.0,aerated_concrete,0.3,concrete,0.1,eps,0.2,south,0.6,0.9,0.75,1.2,0.5,30.0,33.83,35.346,0.0833,11.173,23.737,0.8988
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,0.0,brick,0.23,gi_sheet,0.002,xps,0.15,north,1.5,1.2,0.85,1.2,6.0,10.0,36.079,38.63,0.0714,11.153,18.405,0.7798
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,90.0,brick,0.23,mud_brick,0.15,sheep_wool,0.15,south,0.9,1.2,0.55,2.0,0.5,5.0,34.727,36.73,0.0774,11.147,22.114,0.8333
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,0.0,concrete,0.1,brick,0.23,sheep_wool,0.1,east,0.6,0.6,0.45,2.6,1.0,30.0,35.557,37.845,0.0714,11.155,20.759,0.8631
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,180.0,aerated_concrete,0.1,rcc_slab,0.15,xps,0.15,south,1.2,1.2,0.55,1.6,2.0,15.0,34.985,37.216,0.0655,11.217,21.883,0.9226
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,0.0,rammed_earth,0.45,stone,0.15,eps,0.025,south,1.2,1.2,0.85,1.2,8.0,0.0,36.593,39.271,0.0714,11.13,17.743,0.5952
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,90.0,concrete,0.15,brick,0.23,mineral_wool,0.15,south,0.9,1.5,0.45,1.6,4.0,5.0,35.6,37.961,0.0714,11.151,19.32,0.7917
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,135.0,stone,0.3,timber,0.15,xps,0.05,north,1.5,0.6,0.35,1.6,3.0,15.0,35.108,37.216,0.0774,11.129,17.989,0.6369
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,90.0,brick,0.115,puf_sandwich_panel,0.075,mineral_wool,0.1,south,0.9,1.2,0.35,3.5,0.5,0.0,35.026,37.258,0.0714,11.198,23.065,0.9167
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,90.0,mud_brick,0.15,aerated_concrete,0.2,mineral_wool,0.15,north,1.5,1.5,0.35,2.6,10.0,30.0,36.056,38.817,0.0655,11.159,15.986,0.006
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,0.0,stone,0.15,timber,0.15,mineral_wool,0.05,south,0.9,0.9,0.55,1.6,3.0,0.0,36.136,38.696,0.0655,11.159,19.971,0.8929
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,0.0,puf_sandwich_panel,0.1,aerated_concrete,0.1,sheep_wool,0.05,east,1.8,0.9,0.85,3.5,10.0,25.0,36.831,43.125,0.1131,11.398,16.785,0.3393
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,45.0,concrete,0.15,aerated_concrete,0.1,xps,0.1,west,1.8,1.5,0.85,1.6,8.0,10.0,38.286,42.807,0.0655,11.165,17.703,0.4881
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,90.0,brick,0.345,rcc_slab,0.2,xps,0.15,south,0.9,1.2,0.65,1.2,6.0,10.0,35.241,37.491,0.0774,11.131,17.713,0.631
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,90.0,brick,0.115,puf_sandwich_panel,0.05,sheep_wool,0.1,west,1.5,0.6,0.75,2.0,4.0,5.0,35.723,38.396,0.0655,11.196,19.669,0.9107
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,180.0,gi_sheet,0.002,concrete,0.1,eps,0.025,north,1.2,1.5,0.85,2.0,10.0,25.0,38.433,46.175,0.0893,11.274,17.384,0.3929
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,45.0,plywood,0.019,timber,0.15,mineral_wool,0.15,north,0.9,1.5,0.45,2.6,10.0,15.0,36.257,41.571,0.1012,11.33,16.702,0.3095
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,45.0,aerated_concrete,0.3,puf_sandwich_panel,0.15,sheep_wool,0.1,west,0.6,0.6,0.85,5.8,0.5,20.0,33.876,35.484,0.0774,11.199,23.439,0.9107
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,180.0,plywood,0.03,puf_sandwich_panel,0.05,eps,0.05,south,1.8,1.2,0.55,3.5,10.0,20.0,37.05,43.657,0.119,11.412,16.636,0.3274
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,0.0,aerated_concrete,0.3,brick,0.115,eps,0.025,east,0.9,1.2,0.45,2.0,10.0,20.0,36.76,40.473,0.0655,11.182,16.612,0.25
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,0.0,puf_sandwich_panel,0.15,stone,0.15,sheep_wool,0.15,west,0.6,0.6,0.35,1.6,3.0,0.0,33.849,35.77,0.0774,11.248,21.72,0.9286
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,45.0,plywood,0.05,timber,0.15,mineral_wool,0.05,east,1.8,1.2,0.35,1.6,2.0,5.0,36.444,40.754,0.0595,11.323,21.951,0.9405
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,180.0,concrete,0.2,aerated_concrete,0.1,none,0.0,south,0.6,1.5,0.45,1.6,8.0,0.0,39.3,44.534,0.0595,11.154,16.911,0.369
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,90.0,plywood,0.05,concrete,0.1,sheep_wool,0.15,north,1.2,1.5,0.55,2.0,3.0,15.0,35.899,39.055,0.0595,11.266,20.916,0.9345
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,135.0,aerated_concrete,0.1,gi_sheet,0.002,eps,0.2,north,1.2,1.5,0.65,3.5,1.0,30.0,35.579,38.377,0.0595,11.28,23.746,0.9405
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,180.0,stone,0.45,brick,0.115,xps,0.1,east,1.5,1.5,0.35,1.2,0.5,10.0,34.335,36.52,0.0893,11.121,18.768,0.631
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,45.0,aerated_concrete,0.3,timber,0.1,eps,0.025,south,1.2,1.5,0.75,2.6,2.0,25.0,37.613,41.37,0.0595,11.193,22.536,0.9226
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,135.0,plywood,0.019,brick,0.115,eps,0.1,west,0.9,1.2,0.35,1.2,4.0,25.0,35.955,39.837,0.0595,11.283,19.336,0.7798
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,0.0,timber,0.2,gi_sheet,0.002,sheep_wool,0.05,east,0.6,1.5,0.55,2.0,3.0,10.0,35.939,38.997,0.0655,11.235,20.618,0.9226
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,45.0,plywood,0.05,brick,0.23,mineral_wool,0.05,east,0.9,1.5,0.65,1.6,8.0,30.0,37.058,41.497,0.0595,11.211,17.201,0.381
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,90.0,puf_sandwich_panel,0.075,stone,0.15,eps,0.05,south,1.8,1.5,0.75,2.0,6.0,25.0,38.621,45.835,0.0595,11.242,19.654,0.6964
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,0.0,plywood,0.03,mud_brick,0.25,sheep_wool,0.05,south,1.8,0.9,0.65,2.0,1.0,20.0,37.279,40.932,0.0595,11.221,23.06,0.9286
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,90.0,concrete,0.15,gi_sheet,0.002,eps,0.05,west,1.5,1.2,0.75,2.6,4.0,0.0,37.111,40.329,0.0655,11.172,19.227,0.9048
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,45.0,timber,0.2,rcc_slab,0.2,mineral_wool,0.15,south,1.2,0.6,0.35,3.5,4.0,0.0,34.568,36.493,0.0774,11.184,20.184,0.8988
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,90.0,timber,0.2,timber,0.1,none,0.0,east,1.8,1.5,0.65,2.6,2.0,0.0,38.212,42.89,0.0595,11.24,23.253,0.9345
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,135.0,concrete,0.15,mud_brick,0.25,eps,0.1,east,1.2,1.5,0.65,5.8,4.0,0.0,36.567,39.35,0.0655,11.154,19.875,0.8929
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,0.0,puf_sandwich_panel,0.1,concrete,0.1,xps,0.05,south,0.9,1.2,0.75,5.8,6.0,25.0,36.172,40.646,0.0714,11.29,18.985,0.5952
