,indoor_t_c,outdoor_t_c,q_solar_w,q_conduct_w,q_vent_w,q_internal_w,q_net_w
2024-12-11 23:00:00+05:30,22.77246620634025,9.685,0.0,-1341.755556855919,-205.1852951830025,100.0,-1446.9408520389215
2024-12-12 00:00:00+05:30,22.127211487413387,9.025,0.0,-1318.0313864881907,-205.41647169966703,100.0,-1423.4478581878577
2024-12-12 01:00:00+05:30,21.492363606922737,8.354999999999999,0.0,-1297.0066271213625,-205.96758662933465,100.0,-1402.9742137506971
2024-12-12 02:00:00+05:30,20.86567356942521,7.665,0.0,-1279.4626542040658,-206.9601602214484,100.0,-1386.422814425514
2024-12-12 03:00:00+05:30,20.246280593112793,6.985,0.0,-1261.9023577229605,-207.91035713882238,100.0,-1369.812714861783
2024-12-12 04:00:00+05:30,19.634919032958994,6.36,0.0,-1239.387048409297,-208.1241805987311,100.0,-1347.5112290080283
2024-12-12 05:00:00+05:30,19.035378759104116,5.825,0.0,-1208.5633294376169,-207.11231818523436,100.0,-1315.675647622851
2024-12-12 06:00:00+05:30,18.458897392271925,5.640000000000001,35.43223703562159,-1115.4972820290932,-200.97467331603931,100.0,-1181.0397183095108
2024-12-12 07:00:00+05:30,18.059419896037586,7.265000000000001,748.9332904435854,-462.78257850678756,-169.23491513007727,100.0,216.91579680672055
2024-12-12 08:00:00+05:30,18.554728810574964,10.225,1567.789722154768,271.31209287407876,-130.5934882921943,100.0,1808.5083267366524
2024-12-12 09:00:00+05:30,19.498335917194314,13.68,1842.1974139735441,689.899973860178,-91.21987050977246,100.0,2540.8775173239496
2024-12-12 10:00:00+05:30,20.76834857637079,17.605,2034.7961294653712,1047.8743272009579,-49.59497898034126,100.0,3133.075477685988
2024-12-12 11:00:00+05:30,22.22826509855419,20.355,2028.0898163797729,1126.1559932086561,-29.369050215132575,100.0,3224.876759373297
2024-12-12 12:00:00+05:30,23.632906419053313,21.78,1900.4858442505144,1012.4455984807706,-29.049866837917847,100.0,2983.881575893367
2024-12-12 13:00:00+05:30,24.914485988152695,22.55,1699.7897602488954,825.4473288854828,-37.07041132225794,100.0,2588.16667781212
2024-12-12 14:00:00+05:30,25.961554768958326,22.61,1313.5944191782871,480.12795786738025,-52.5456756677286,100.0,1841.1767013779388
2024-12-12 15:00:00+05:30,26.59780902090571,21.495,763.2827842999495,-70.56068152336529,-80.00183982975967,100.0,712.7202629468246
2024-12-12 16:00:00+05:30,26.67884597729083,18.255,255.65561777396394,-786.8693194936313,-132.06905723196562,100.0,-563.2827589516331
2024-12-12 17:00:00+05:30,26.230564603319568,14.865,25.460904512778836,-1265.6541009161126,-178.1893218508442,100.0,-1318.382518254178
2024-12-12 18:00:00+05:30,25.59752492130937,13.214999999999998,0.0,-1373.759875255006,-194.13322571628825,100.0,-1467.8931009712942
2024-12-12 19:00:00+05:30,24.932848634780765,12.12,0.0,-1395.9088042734923,-200.8798408960928,100.0,-1496.788645169585
2024-12-12 20:00:00+05:30,24.25682944940274,11.11,0.0,-1406.7998202299348,-206.11599210773616,100.0,-1512.915812337671
2024-12-12 21:00:00+05:30,23.577468277926915,10.28,0.0,-1396.984413337769,-208.47770766133817,100.0,-1505.4621209991071
2024-12-12 22:00:00+05:30,22.905954827236844,9.610000000000001,0.0,-1370.4028595425918,-208.4539797814193,100.0,-1478.8568393240112
2024-12-12 23:00:00+05:30,22.2480847049511,9.01,0.0,-1338.0334699231023,-207.5466920042234,100.0,-1445.580161927326
2024-12-13 00:00:00+05:30,21.60544431831518,8.430000000000001,0.0,-1305.7277625747042,-206.56461602254535,100.0,-1412.2923785972496
2024-12-13 01:00:00+05:30,20.977192653277964,7.84,0.0,-1276.7249344414283,-205.96490641809194,100.0,-1382.68984085952
2024-12-13 02:00:00+05:30,20.36158917089939,7.255,0.0,-1249.0778730342702,-205.48510502136062,100.0,-1354.5629780556308
2024-12-13 03:00:00+05:30,19.75902526649166,6.71,0.0,-1218.9181308716127,-204.58261812805628,100.0,-1323.500748999669
2024-12-13 04:00:00+05:30,19.171201085548798,6.22,0.0,-1184.8200431329074,-203.04893061923408,100.0,-1287.8689737521415
2024-12-13 05:00:00+05:30,18.60043548939261,5.805,0.0,-1144.8906042717426,-200.6068376026973,100.0,-1245.4974418744398
2024-12-13 06:00:00+05:30,18.05640337487576,5.69,32.103033555764526,-1051.3729363620348,-193.88047211130217,100.0,-1113.1503749175724
2024-12-13 07:00:00+05:30,17.675498434611015,7.044999999999999,682.0689790999535,-467.5693922775617,-166.6649544578315,100.0,147.83463236456024
2024-12-13 08:00:00+05:30,18.101952488184036,9.76,1428.8741382504513,212.11652083033368,-130.7851311097493,100.0,1610.2055279710357
2024-12-13 09:00:00+05:30,18.95939719399574,13.33,1714.616766543961,665.7804878584843,-88.25768920746522,100.0,2392.13956519498
2024-12-13 10:00:00+05:30,20.181728878466412,17.495,1945.9603612827414,1080.3301700113602,-42.1225353565964,100.0,3084.167995937505
2024-12-13 11:00:00+05:30,21.64135951234964,20.82,1988.9189393236254,1248.6784566349531,-12.877274434617675,100.0,3324.7201215239606
2024-12-13 12:00:00+05:30,23.120443332407717,22.715,1896.8514405899175,1193.0122146921374,-6.356540565488211,100.0,3183.507114716567
2024-12-13 13:00:00+05:30,24.491760408382973,23.545,1699.735791060929,1000.5950290791984,-14.84330968262828,100.0,2785.487510457499
2024-12-13 14:00:00+05:30,25.626081666951592,23.595,1319.0225557973406,644.0496715160363,-31.843298374467057,100.0,2031.2289289389098
2024-12-13 15:00:00+05:30,26.344883532478644,22.265,777.8162776488642,63.03184556703925,-63.964414022200174,100.0,876.8837091937033
2024-12-13 16:00:00+05:30,26.489819825856234,18.625,267.16953287344876,-709.1263937883832,-123.30464522977407,100.0,-465.2615061447084
2024-12-13 17:00:00+05:30,26.070962282799,14.895000000000001,26.82430867233104,-1237.0941474639146,-175.21673666972276,100.0,-1285.4865754613063
2024-12-13 18:00:00+05:30,25.446716187594408,13.15,0.0,-1358.1987085521353,-192.78791638910516,100.0,-1450.9866249412405
2024-12-13 19:00:00+05:30,24.7918949241344,12.185,0.0,-1367.2523598384341,-197.6508986205791,100.0,-1464.9032584590132
2024-12-13 20:00:00+05:30,24.133177631002596,11.285000000000002,0.0,-1368.4211339627218,-201.43372889885867,100.0,-1469.8548628615806
2024-12-13 21:00:00+05:30,23.473586414265984,10.49,0.0,-1357.6741675322526,-203.5566678028621,100.0,-1461.2308353351148
2024-12-13 22:00:00+05:30,22.821646291896187,9.825000000000001,0.0,-1333.4979103250987,-203.7614205643484,100.0,-1437.2593308894473
2024-12-13 23:00:00+05:30,22.18206942499292,9.26,0.0,-1299.9731622542322,-202.59220444503907,100.0,-1402.5653666992712
2024-12-14 00:00:00+05:30,21.560647142509158,8.825000000000001,0.0,-1254.6109637813302,-199.6694759002586,100.0,-1354.2804396815889
2024-12-14 01:00:00+05:30,20.96257835208175,8.445,0.0,-1206.6158662604428,-196.25059340393764,100.0,-1302.8664596643805
2024-12-14 02:00:00+05:30,20.385695264987135,7.97,0.0,-1172.4926114992088,-194.65327036446828,100.0,-1267.1458818636772
2024-12-14 03:00:00+05:30,19.820831367347694,7.375,0.0,-1153.657528788396,-195.12574417727717,100.0,-1248.7832729656732
2024-12-14 04:00:00+05:30,19.26278680217996,6.760000000000001,0.0,-1138.1003766116812,-196.0186914845774,100.0,-1234.1190680962584
2024-12-14 05:00:00+05:30,18.711876360331967,6.18,0.0,-1119.6966607866111,-196.47475757728463,100.0,-1216.1714183638958
2024-12-14 06:00:00+05:30,18.176568246846234,5.890000000000001,34.341153542223054,-1045.468633525841,-192.6288169740553,100.0,-1103.7562969576732
2024-12-14 07:00:00+05:30,17.80844913510755,7.215000000000001,773.827021072736,-417.33504317004986,-166.08409554021623,100.0,290.4078823624698
2024-12-14 08:00:00+05:30,18.339739777481316,9.959999999999999,1622.263277936249,302.66772243382184,-131.37756023135208,100.0,1893.5534401387185
2024-12-14 09:00:00+05:30,19.321754040426654,13.42,1898.9903126388433,716.4138156913996,-92.5276998458091,100.0,2622.8764284844337
2024-12-14 10:00:00+05:30,20.625569495162335,17.165000000000003,2094.670733521821,1049.354309472804,-54.25480854515511,100.0,3189.77023444947
2024-12-14 11:00:00+05:30,22.10747818145337,20.275000000000002,2069.1393530541955,1153.766341306911,-28.729592928825934,100.0,3294.1761014322806
2024-12-14 12:00:00+05:30,23.552920390311616,22.215,1927.589569596639,1082.6067837354165,-20.975915879305514,100.0,3089.22043745275
2024-12-14 13:00:00+05:30,24.883201365527782,22.865,1745.934265815794,883.6585471676632,-31.6413610087446,100.0,2697.951451974713
2024-12-14 14:00:00+05:30,25.978740568753178,22.755,1370.7480125136408,520.959952031844,-50.54180463691231,100.0,1941.1661599085726
2024-12-14 15:00:00+05:30,26.653837176827583,21.395,807.4286377592013,-65.30369176629226,-82.44804925830287,100.0,759.6768967346061
2024-12-14 16:00:00+05:30,26.747860294987404,18.62,273.95360738344743,-744.2916637060315,-127.42859370481254,100.0,-497.76665002739657
2024-12-14 17:00:00+05:30,26.348288278498575,16.13,28.246764153249604,-1139.481659720415,-160.20232363030075,100.0,-1171.4372191974662
2024-12-14 18:00:00+05:30,25.78752696944555,14.755,0.0,-1229.7336939522713,-172.96795782696734,100.0,-1302.7016517792388
2024-12-14 19:00:00+05:30,25.196193258569483,13.755,0.0,-1252.3368689949473,-179.3750279078524,100.0,-1331.7118969027995
2024-12-14 20:00:00+05:30,24.59486367454628,12.824999999999998,0.0,-1265.5696051675277,-184.5279226895366,100.0,-1350.0975278570643
2024-12-14 21:00:00+05:30,23.985010091782943,11.839999999999998,0.0,-1283.682701572704,-190.40946821897296,100.0,-1374.0921697916767
2024-12-14 22:00:00+05:30,23.361651449264816,10.695,0.0,-1317.7045555237528,-198.58776142157376,100.0,-1416.2923169453268
2024-12-14 23:00:00+05:30,22.7167052245085,9.520000000000001,0.0,-1351.8213919996283,-206.89794450984425,100.0,-1458.7193365094727
2024-12-15 00:00:00+05:30,22.05773296799246,8.590000000000002,0.0,-1356.3181810806675,-211.14711747218576,100.0,-1467.465298552853
2024-12-15 01:00:00+05:30,21.40214490549667,7.915,0.0,-1332.711284399775,-211.4514578283768,100.0,-1444.1627422281517
2024-12-15 02:00:00+05:30,20.760076567427834,7.345,0.0,-1299.370054483076,-210.3215704241336,100.0,-1409.6916249072099
2024-12-15 03:00:00+05:30,20.133995925904767,6.82,0.0,-1263.4018321565998,-208.7368281263349,100.0,-1372.1386602829346
2024-12-15 04:00:00+05:30,19.525431576740967,6.345,0.0,-1224.4771721644747,-206.64280626014488,100.0,-1331.1199784246196
2024-12-15 05:00:00+05:30,18.935843857564212,5.915,0.0,-1183.3785030000588,-204.14078999889173,100.0,-1287.5192929989505
2024-12-15 06:00:00+05:30,18.37218510570593,5.75,29.75300756998307,-1094.2523454348182,-197.8906180872576,100.0,-1162.3899559520926
2024-12-15 07:00:00+05:30,17.96683454759975,7.345,649.2041041774296,-497.2006803400778,-166.52912203726885,100.0,85.47430180008291
2024-12-15 08:00:00+05:30,18.362784118590522,10.19,1373.2829373153716,189.78526551017066,-128.13290941126218,100.0,1534.93529341428
2024-12-15 09:00:00+05:30,19.18114440351182,13.31,1656.608615602863,599.5358340016437,-92.04780195825829,100.0,2264.0966476462486
2024-12-15 10:00:00+05:30,20.32870911888853,16.705000000000002,1880.663808303848,937.6117772359912,-56.81251156593439,100.0,2861.4630739739046
2024-12-15 11:00:00+05:30,21.667938002210438,19.669999999999998,1845.9048575215493,1058.468654336454,-31.32367199865527,100.0,2973.049839859348
2024-12-15 12:00:00+05:30,22.966961239773212,21.615,1681.9699509963511,1009.9774146581827,-21.196048317164422,100.0,2770.7513173373695
2024-12-15 13:00:00+05:30,24.157251464363437,22.365,1482.5138153731898,825.5647988648353,-28.098918458289955,100.0,2379.9796957797353
2024-12-15 14:00:00+05:30,25.10720017833441,22.265,1102.5440321024291,463.6136474520188,-44.56001439592689,100.0,1621.5976651585213
2024-12-15 15:00:00+05:30,25.650627549303735,20.915000000000003,618.3546875418239,-77.88683984998774,-74.24516871798397,100.0,566.2226789738521
2024-12-15 16:00:00+05:30,25.700678002885365,18.445,207.99477779070892,-649.420701869831,-113.75451972923675,100.0,-455.1804438083587
2024-12-15 17:00:00+05:30,25.358002091691617,16.36,23.62243386183648,-966.9936004418109,-141.0706767935412,100.0,-984.4418433735158
2024-12-15 18:00:00+05:30,24.888954803460052,15.295,0.0,-1032.9521635248104,-150.41402340864673,100.0,-1083.3661869334574
2024-12-15 19:00:00+05:30,24.399317649482228,14.57,0.0,-1040.106795609323,-154.10404210858238,100.0,-1094.2108377179054
2024-12-15 20:00:00+05:30,23.90977170526421,14.1,0.0,-1018.6586787374267,-153.7976007951323,100.0,-1072.4562795325592
2024-12-15 21:00:00+05:30,23.435832928280067,13.774999999999999,0.0,-983.3037137757378,-151.46253864957495,100.0,-1034.7662524253128
2024-12-15 22:00:00+05:30,22.9751159907441,13.19,0.0,-979.1302458440526,-153.41104850288602,100.0,-1032.5412943469387
2024-12-15 23:00:00+05:30,22.624202951450282,12.78,0.0,-971.9591158171061,-154.33741387283752,100.0,-1026.2965296899436
